CG7878	Ddx43
CG33934	Slc13a2
CG33934	Slc13a5
CG33934	Slc13a4
CG33934	Slc13a1
Indy-2	Slc13a3
Indy-2	Slc13a2
Indy-2	Slc13a5
Indy-2	Slc13a4
Indy-2	Slc13a1
rdhB	Dhrs11
antdh	Dhrs11
CG40485	Dhrs11
CG40486	Dhrs11
CG10962	Dhrs11
CG8757	Dhrs11
CG9150	Dhrs11
CG9360	Dhrs11
CG3301	Dhrs11
Pif1	Pif1
Kdm2	Phf8
Kdm2	Phf2
Kdm2	Kdm7a
Kdm2	Kdm2a
Kdm2	Kdm2b
Kdm2	Fbxl19
CG33260	Tsen34
Col4a1	Col4a2
Col4a1	Col4a4
Col4a1	Col4a6
Col4a1	Col4a6
vkg	Col4a3
vkg	Col4a5
vkg	Col4a1
exd	Pbx4
exd	Pbx1
exd	Pbx3
exd	Pbx2
Mp20	Cnn1
Mp20	Cnn3
Mp20	Tagln3
Mp20	Tagln
Mp20	Tagln2
CG5023	Cnn1
CG5023	Cnn3
CG5023	Tagln3
CG5023	Tagln
CG5023	Tagln2
Chd64	Cnn1
Chd64	Cnn3
Chd64	Tagln3
Chd64	Tagln
Chd64	Tagln2
rt	Pomt1
tw	Pomt2
CG17237	Myl6
CG17237	Myl6b
CG17237	Myl1
CG17237	Myl4
CG17237	Myl3
CG34435	Myl6
CG34435	Myl6b
CG34435	Myl1
CG34435	Myl4
CG34435	Myl3
Mlc-c	Myl6
Mlc-c	Myl6b
Mlc-c	Myl1
Mlc-c	Myl4
Mlc-c	Myl3
Rho1	Rhob
Rho1	Rhoc
Rho1	Rhoa
Rho1	4930544G11Rik
CG9447	Oacyl
CG4576	Oacyl
drd	Oacyl
CG3106	Oacyl
CG42329	Oacyl
CG14205	Oacyl
CG14219	Oacyl
CG5892	Oacyl
CG14204	Oacyl
CG16723	Oacyl
CG10183	Oacyl
CG10182	Oacyl
CG13325	Oacyl
CG33337	Oacyl
CG9500	Fcna
CG9500	Fcnb
CG5550	Fcna
CG5550	Fcnb
CG30280	Fcna
CG30280	Fcnb
CG30281	Fcna
CG30281	Fcnb
CG8642	Fcna
CG8642	Fcnb
CG6788	Fcna
CG6788	Fcnb
CG31832	Fcna
CG31832	Fcnb
CG7668	Fcna
CG7668	Fcnb
CG10359	Fcna
CG10359	Fcnb
CG1889	Fcna
CG1889	Fcnb
CG1791	Fcna
CG1791	Fcnb
Pdha	Pdha1
Pdha	Pdha2
CG7024	Pdha1
CG7024	Pdha2
ORMDL	Ormdl2
ORMDL	Gm28778
ORMDL	Ormdl1
ORMDL	Ormdl3
Sec71	Arfgef2
Sec71	Arfgef1
Sce	Rnf2
Sce	Ring1
GAPsec	Tbc1d13
TBC1D5	Tbc1d5
retn	Arid3c
retn	Arid3b
retn	Arid3a
Sec23	Sec23b
Sec23	Sec23a
inaE	Daglb
inaE	Dagla
CG5044	Hibch
CG11162	Gm12248
CG1998	Gm12248
CG10628	Gtpbp10
CG13390	Mtg2
Su(var)2-10	Pias4
Su(var)2-10	Pias3
Su(var)2-10	Pias1
Su(var)2-10	Pias2
Nf-YB	Nfyb
Gale	Gale
RNaseX25	Gm49721
RNaseX25	Rnaset2a
RNaseX25	Gm49673
RNaseX25	Rnaset2b
Sf3a1	Sf3a1
lap	Picalm
lap	Snap91
Srp54k	Srp54b
Srp54k	Srp54c
Srp54k	Srp54a
Pop2	Cnot7
Pop2	Cnot8
CG10694	Rad23b
CG10694	Rad23a
Rad23	Rad23b
Rad23	Rad23a
CG1640	Gpt2
CG1640	Gpt
Nf-YA	Nfya
Nf-YA	Nfya
Kif19A	Gm4869
Kif19A	Kif19a
Klp67A	Kif18b
Klp67A	Kif18a
CG12081	Klhdc3
CG9314	Cat
Cat	Cat
obe	Ascc3
l(3)72Ab	Snrnp200
Pgm	Pgm1
Pgm	Pgm1
Pgm	Pgm5
sgl	Ugdh
CG7420	Sergef
Aprt	Aprt
E2f1	E2f1
E2f1	E2f6
E2f2	E2f4
E2f2	E2f5
Vps13	Vps13c
Vps13	Vps13a
LBR	Tm7sf2
LBR	Lbr
bb8	Glud1
Gdh	Glud1
Zip89B	Slc39a3
Zip89B	Slc39a1
Zip89B	Slc39a2
Zip42C.2	Slc39a3
Zip42C.2	Slc39a1
Zip42C.2	Slc39a2
Zip42C.1	Slc39a3
Zip42C.1	Slc39a1
Zip42C.1	Slc39a2
Zip88E	Slc39a3
Zip88E	Slc39a1
Zip88E	Slc39a2
Prx5	Prdx5
CG10700	Aifm3
CG4199	Aifm3
Catsup	Slc39a7
Zip99C	Slc39a13
Vps52	Vps52
Gal	Gm1110
Gal	Glb1l2
Gal	Glb1l3
Gal	Glb1l
Gal	Glb1
Ect3	Gm1110
Ect3	Glb1l2
Ect3	Glb1l3
Ect3	Glb1l
Ect3	Glb1
ncm	Cwc22
ncm	Gm13693
ncm	Gm13697
ncm	Gm13695
ncm	Gm13696
ncm	Gm13694
ncm	Gm13691
ncm	Gm13698
ATPsynC	Atp5g2
ATPsynC	Atp5g1
ATPsynC	Atp5g3
blw	Atp5a1
blw	Atp5a1
kdn	Csl
kdn	Cs
SdhAL	Sdha
SdhA	Sdha
Uba1	Uba6
Uba1	Gm20661
Uba1	Uba7
Uba1	Uba1y
Uba1	Uba1
fig	Pptc7
CG12091	Pptc7
CG15035	Pptc7
CG8117	Tcea1
CG8117	Tcea2
CG8117	Tcea3
TfIIS	Tcea1
TfIIS	Tcea2
TfIIS	Tcea3
CG12795	Zfand2b
CG12795	Zfand2a
RpL36A	Rpl36a
RpL36A	Rpl36a-ps1
RpL36A	Rpl36al
RpL36A	Gm6525
Msh6	Msh6
CG17698	Camkk1
CG17698	Camkk2
CG30156	Dnajb12
CG30156	Dnajb14
CG30156	Dnajc18
CG3061	Dnajb12
CG3061	Dnajb14
CG3061	Dnajc18
CG13334	Ldha
CG13334	Ldhc
CG13334	Ldhal6b
CG13334	Ldhb
Ldh	Ldha
Ldh	Ldhc
Ldh	Ldhal6b
Ldh	Ldhb
CG31802	Cetn4
CG31802	Cetn1
CG31802	Cetn2
CG31802	Cetn3
CG17493	Cetn4
CG17493	Cetn1
CG17493	Cetn2
CG17493	Cetn3
CG10970	Acyp1
CG10970	Acyp2
Acyp	Acyp1
Acyp	Acyp2
CG11052	Acyp1
CG11052	Acyp2
CG34161	Acyp1
CG34161	Acyp2
CG18371	Acyp1
CG18371	Acyp2
Acyp2	Acyp1
Acyp2	Acyp2
CG14022	Acyp1
CG14022	Acyp2
Dyrk2	Dyrk4
Dyrk3	Dyrk2
Dyrk3	Dyrk3
CG12173	Enoph1
CG11134	Apip
CG11679	Rmnd1
CG9164	Wscd1
CG9164	Wscd2
mub	Pcbp4
mub	Pcbp2
mub	Pcbp1
mub	Pcbp3
Ent2	Slc29a1
Ent2	Slc29a2
Ent1	Slc29a3
Ent3	Slc29a4
CanA1	Ppp3ca
CanA1	Ppp3cb
CanA1	Ppp3cc
Pp2B-14D	Ppp3ca
Pp2B-14D	Ppp3cb
Pp2B-14D	Ppp3cc
CanA-14F	Ppp3ca
CanA-14F	Ppp3cb
CanA-14F	Ppp3cc
CG14736	Nphs2
CG14736	Stoml3
CG14736	Stom
CG31358	Nphs2
CG31358	Stoml3
CG31358	Stom
CG14644	Nphs2
CG14644	Stoml3
CG14644	Stom
Mec2	Nphs2
Mec2	Stoml3
Mec2	Stom
CG33253	Nphs2
CG33253	Stoml3
CG33253	Stom
CG42540	Nphs2
CG42540	Stoml3
CG42540	Stom
Amyrel	Amy2a1
Amyrel	Amy2a2
Amyrel	Amy2a4
Amyrel	Amy2a5
Amyrel	Amy2a3
Amyrel	Amy1
Amy-d	Amy2a1
Amy-d	Amy2a2
Amy-d	Amy2a4
Amy-d	Amy2a5
Amy-d	Amy2a3
Amy-d	Amy1
Amy-p	Amy2a1
Amy-p	Amy2a2
Amy-p	Amy2a4
Amy-p	Amy2a5
Amy-p	Amy2a3
Amy-p	Amy1
nxf4	Nxf7
nxf4	Nxf2
nxf4	Nxf3
nxf4	Nxf1
nxf2	Nxf7
nxf2	Nxf2
nxf2	Nxf3
nxf2	Nxf1
Nxf3	Nxf7
Nxf3	Nxf2
Nxf3	Nxf3
Nxf3	Nxf1
sbr	Nxf7
sbr	Nxf2
sbr	Nxf3
sbr	Nxf1
spg	Dock4
spg	Dock3
mbc	Dock1
mbc	Dock5
mbc	Dock2
CG9921	Higd2a
CG17734	Higd1a
CG17734	Higd1c
CG17734	Higd1b
CG11825	Higd1a
CG11825	Higd1c
CG11825	Higd1b
CG11319	Dpp10
CG45002	Dpp10
CG17684	Dpp10
CG11034	Dpp4
CG11034	Fap
ome	Dpp4
ome	Fap
Vha13	Atp6v1g1
Vha13	Atp6v1g3
Vha13	Atp6v1g2
RpLP1	LO018689.5
RpLP1	Rplp1
RpLP1	Gm5244
CG11777	Ppil3
Cypl	Ppil1
Rop	Stxbp3
Rop	Stxbp2
Rop	Stxbp1
Sar1	Sar1b
Sar1	Sar1a
RpL22	Rpl22l1
RpL22	Rpl22
Wee1	Wee1
Wee1	Wee2
Myt1	Pkmyt1
RpS15	Rps15
CG16985	Acot13
CG16986	Acot13
Hk	Kcnab2
Hk	Kcnab1
Hk	Kcnab3
Hexo1	Hexb
Hexo1	Hexa
fdl	Hexb
fdl	Hexa
Hexo2	Hexb
Hexo2	Hexa
CG32576	Golt1b
CG32576	Gm28040
CG32576	Golt1a
mfrn	Gm16867
mfrn	Slc25a37
mfrn	Slc25a28
GILT2	Ifi30
GILT3	Ifi30
GILT1	Ifi30
CG41378	Ifi30
CG9427	Ifi30
MCU	Mcu
MCU	Mcub
Gart	Gart
CG17333	Pgls
eEF5	Eif5a
eEF5	Eif5a2
CG1275	Cyb561a3
CG1275	Cybrd1
CG1275	Cyb561
CG4747	Glyr1
tws	Ppp2r2d
tws	Ppp2r2a
tws	Ppp2r2b
tws	Ppp2r2c
bic	Btf3
bic	Gm20075
bic	Btf3l4
CG11835	Btf3
CG11835	Gm20075
CG11835	Btf3l4
hrg	Papolg
hrg	Papola
hrg	Papolb
mor	Smarcc2
mor	Smarcc1
Rab7	Rab7
Vps39	Vps39
CG42542	Tmem165
Edem1	Edem2
Edem2	Edem3
CG2862	Hint2
CG2862	Hint1
fid	Trmt9b
CG17807	Alkbh8
Syx7	Stx7
CG3609	Gm45808
CG3609	Dhdh
CG3597	Gm45808
CG3597	Dhdh
CG13280	Gm45808
CG13280	Dhdh
CG2540	Chac2
CG10365	Chac1
CG12231	Desi2
CG12231	Desi2
CG7222	Desi2
CG7222	Desi2
CG7430	Dld
AlaRS	Aars2
AlaRS	Aars
Idh	Idh1
CG9961	Pgk2
CG9961	Pgk1
Pgk	Pgk2
Pgk	Pgk1
Adck	Adck1
CG7616	Adck5
ArgRS	Rars
ArgRS-m	Rars2
Ssu72	Ssu72
CG6950	Kyat1
CG6950	Kyat3
l(2)tid	Dnaja3
Gk2	Gk2
Gk2	Gk
Gk2	Gykl1
CG8298	Gk2
CG8298	Gk
CG8298	Gykl1
Gk1	Gk2
Gk1	Gk
Gk1	Gykl1
mtd	Tldc2
mtd	Oxr1
mtd	Ncoa7
tko	Mrps12
Hip14	Zdhhc17
Hip14	Zdhhc13
CG31528	Ubqln4
CG31528	Ubqln1
CG31528	Ubqln2
CG31528	Ubqln5
CG31528	Ubqln3
Ubqn	Ubqln4
Ubqn	Ubqln1
Ubqn	Ubqln2
Ubqn	Ubqln5
Ubqn	Ubqln3
RpS4	Gm15013
RpS4	Rps4x
Tdc1	Hdc
Tdc2	Hdc
Hdc	Hdc
amd	Ddc
Ddc	Ddc
CG1461	Tat
CG7889	Eef2kmt
CG3808	Trmt2b
CG3808	Trmt2a
CG3808	Trmt2a
Tpc1	Slc25a19
Tpc2	Slc25a19
wisp	Gm49354
wisp	Tent2
Gld2	Gm49354
Gld2	Tent2
CG11975	Wdr45
CG11975	Wdr45b
sinah	Siah2
sinah	Siah1b
sinah	Siah1a
sina	Siah2
sina	Siah1b
sina	Siah1a
cpo	Rbpms2
cpo	Rbpms
spas	Spast
Fign	Fignl1
Bap60	Smarcd3
Bap60	Smarcd2
Bap60	Smarcd1
CG18135	Gpcpd1
CG11619	Gpcpd1
CG9394	Gpcpd1
CG3942	Gpcpd1
CG2818	Gpcpd1
HisRS	Hars
HisRS	Hars2
flfl	4930415L06Rik
flfl	4932429P05Rik
flfl	Ppp4r3b
flfl	Ppp4r3a
Pten	Pten
CG42383	Nsfl1c
CG42383	Ubxn2b
p47	Nsfl1c
p47	Ubxn2b
slgA	Prodh2
slgA	Prodh
slgA	Prodh
CG11208	Gm49387
CG11208	Hacl1
CG14717	Abhd11
CG2059	Abhd11
Zfrp8	Pdcd2
trus	Pdcd2l
cuff	Dxo
CG9125	Dxo
CG5412	Ovca2
VhaM9.7-d	Atp6v0e
VhaM9.7-d	Atp6v0e2
VhaM9.7-a	Atp6v0e
VhaM9.7-a	Atp6v0e2
VhaM9.7-c	Atp6v0e
VhaM9.7-c	Atp6v0e2
VhaM9.7-b	Atp6v0e
VhaM9.7-b	Atp6v0e2
scf	Rcn3
scf	Rcn1
scf	Calu
CG31650	Rcn2
Prosbeta1	Psmb6
l(2)gl	Llgl1
l(2)gl	Llgl2
Tomosyn	Stxbp5l
Tomosyn	Stxbp5
AcCoAS	Acss2
CG5098	Zfp957
CG5098	Tcf20
I-3	Ppp1r11
CG13994	Ppp1r11
ltl	Podnl1
ltl	Podn
ltl	Lum
ltl	Fmod
ltl	Prelp
haf	Podnl1
haf	Podn
haf	Lum
haf	Fmod
haf	Prelp
rho-6	Rhbdl2
rho-6	Rhbdl3
rho-6	Rhbdl1
rho-4	Rhbdl2
rho-4	Rhbdl3
rho-4	Rhbdl1
rho	Rhbdl2
rho	Rhbdl3
rho	Rhbdl1
ru	Rhbdl2
ru	Rhbdl3
ru	Rhbdl1
stet	Rhbdl2
stet	Rhbdl3
stet	Rhbdl1
Odc1	Gm853
Odc1	Azin2
Odc1	Odc1
Odc1	Azin1
Odc2	Gm853
Odc2	Azin2
Odc2	Odc1
Odc2	Azin1
Gbs-76A	Ppp1r3d
Gbs-70E	Ppp1r3b
Gbs-70E	Ppp1r3c
CG10747	Plcxd2
CG10747	Plcxd3
CG5895	Plcxd1
CG14945	Plcxd1
CG18281	Mfsd14b
CG18281	Mfsd14a
CG18281	Gm43191
CG17637	Mfsd14b
CG17637	Mfsd14a
CG17637	Gm43191
CG5078	Mfsd14b
CG5078	Mfsd14a
CG5078	Gm43191
CG11537	Mfsd14b
CG11537	Mfsd14a
CG11537	Gm43191
Pde11	Pde5a
Pde6	Pde11a
Gad1	Gad2
Gad1	Gad1
b	Gadl1
b	Csad
CG5618	Gadl1
CG5618	Csad
Argk	Ckmt1
Argk	Ckmt2
Argk	Ckb
Argk	Ckm
CG5144	Ckmt1
CG5144	Ckmt2
CG5144	Ckb
CG5144	Ckm
CG4546	Ckmt1
CG4546	Ckmt2
CG4546	Ckb
CG4546	Ckm
CG30274	Ckmt1
CG30274	Ckmt2
CG30274	Ckb
CG30274	Ckm
sw	Dync1i1
sw	Dync1i2
Sdic2	Dync1i1
Sdic2	Dync1i2
CG46276	Dync1i1
CG46276	Dync1i2
CG46275	Dync1i1
CG46275	Dync1i2
Sdic3	Dync1i1
Sdic3	Dync1i2
CG46277	Dync1i1
CG46277	Dync1i2
Sdic4	Dync1i1
Sdic4	Dync1i2
Sdic1	Dync1i1
Sdic1	Dync1i2
CG5789	Abcc4
l(2)03659	Abcc4
CG31792	Abcc4
CG7627	Abcc4
CG31793	Abcc4
CG9270	Abcc4
Mrp4	Abcc4
CG4562	Abcc4
rdog	Abcc4
CG11898	Abcc4
CG10505	Abcc4
nSyb	Vamp4
nSyb	Vamp3
nSyb	Vamp1
nSyb	Vamp2
p38b	Mapk11
p38b	Mapk14
p38b	Mapk13
p38b	Mapk12
p38a	Mapk11
p38a	Mapk14
p38a	Mapk13
p38a	Mapk12
p38c	Mapk11
p38c	Mapk14
p38c	Mapk13
p38c	Mapk12
Rfx	Rfx4
Rfx	Rfx6
Rfx	Rfx1
Rfx	Rfx2
Rfx	Rfx3
Pka-R1	Prkar1a
Pka-R1	Prkar1b
Pka-R2	Prkar2b
Pka-R2	Prkar2a
qkr58E-1	Khdrbs3
qkr58E-1	Khdrbs2
qkr58E-1	Khdrbs1
qkr54B	Khdrbs3
qkr54B	Khdrbs2
qkr54B	Khdrbs1
nsr	Khdrbs3
nsr	Khdrbs2
nsr	Khdrbs1
CG3927	Khdrbs3
CG3927	Khdrbs2
CG3927	Khdrbs1
qkr58E-3	Khdrbs3
qkr58E-3	Khdrbs2
qkr58E-3	Khdrbs1
CG4021	Khdrbs3
CG4021	Khdrbs2
CG4021	Khdrbs1
qkr58E-2	Khdrbs3
qkr58E-2	Khdrbs2
qkr58E-2	Khdrbs1
RhoGAP5A	Chn2
RhoGAP5A	Chn1
Nlg1	Nlgn1
Nlg1	Nlgn3
Nlg1	Nlgn2
Nlg2	Nlgn1
Nlg2	Nlgn3
Nlg2	Nlgn2
Nlg4	Nlgn1
Nlg4	Nlgn3
Nlg4	Nlgn2
Nlg3	Nlgn1
Nlg3	Nlgn3
Nlg3	Nlgn2
Ppt2	Ppt2
CG3394	Slc27a2
CG3394	Slc27a6
CG3394	Slc27a4
CG3394	Slc27a1
Fatp	Slc27a2
Fatp	Slc27a6
Fatp	Slc27a4
Fatp	Slc27a1
CG44252	Slc27a2
CG44252	Slc27a6
CG44252	Slc27a4
CG44252	Slc27a1
sls	Mybph
sls	Mybphl
sls	Mybpc1
sls	Mybpc2
sls	Mybpc3
CG14964	Mybph
CG14964	Mybphl
CG14964	Mybpc1
CG14964	Mybpc2
CG14964	Mybpc3
CG12818	Leng1
CtBP	Ctbp1
CtBP	Ctbp2
Adat1	Adat1
Adar	Adarb1
Adar	Adarb2
CG1598	Asna1
hoe1	Oca2
hoe2	Oca2
CG11262	Oca2
CG31693	Oca2
CG13801	Oca2
MRG15	Morf4l2
MRG15	Morf4l1
CG10418	Lsm2
CG10068	Elmod2
CG10068	Elmod1
CG4733	Ppp2r3a
CaBP1	Pdia6
snf	Snrpa
snf	Snrpb2
RpS15Aa	Rps15a
RpS15Ab	Rps15a
velo	Senp6
velo	Senp7
CG12717	Senp6
CG12717	Senp7
CG17660	Tmem87b
CG17660	Tmem87a
Nedd8	Nedd8
RhoGDI	Arhgdia
RhoGDI	Arhgdib
RhoGDI	Arhgdig
RpL10	Rpl10-ps3
RpL10	Rpl10
RpL10	Rpl10l
Ubc6	Ube2b
Ubc6	Ube2a
TMS1	Serinc3
TMS1	Serinc1
TMS1	Serinc2
Syx8	Stx8
nej	Crebbp
nej	Ep300
qless	Pdss1
trv	Tia1
trv	Tial1
CG34354	Tia1
CG34354	Tial1
Rox8	Tia1
Rox8	Tial1
Pus1	Pus1
Ipk1	Ippk
COX6B	Cox6b2
COX6B	Cox6b1
Cyt-c-d	Cyct
Cyt-c-d	Cycs
Cyt-c-d	Gm10053
Cyt-c-p	Cyct
Cyt-c-p	Cycs
Cyt-c-p	Gm10053
CG17221	Rtn4ip1
tral	Lsm14b
tral	Lsm14a
CG11095	Nudt7
CG11095	Nudt8
CG11095	Gm49405
KdelR	Kdelr3
KdelR	Kdelr1
KdelR	Kdelr2
ppl	Gcsh
RpL9	Rpl9-ps6
RpL9	Rpl9-ps1
RpL9	Rpl9
Stt3A	Stt3a
Stt3B	Stt3b
spict	Nipa2
ACC	Acaca
ACC	Acacb
Ppcdc	Ppcdc
CG2061	Lancl2
CG2061	Lancl1
CG2061	Lancl3
eIF1	Eif1b
eIF1	Eif1
Pomp	Pomp
CG30499	Rpe
Pitslre	Cdk11b
Cdc2rk	Cdk10
CG11771	Nln
CG11771	Thop1
galla-1	Ciao2a
galla-2	Ciao2b
AsnRS-m	Nars2
Cnot4	Cnot4
CG12170	Oxsm
tth	Dpf2
tth	Dpf1
tth	Dpf3
d4	Dpf2
d4	Dpf1
d4	Dpf3
Oat	Oat
LPCAT	Lpcat1
LPCAT	Lpcat4
LPCAT	Lpcat2b
LPCAT	Lpcat2
Mo25	Cab39l
Mo25	Cab39
RpS17	Rps17
RpA-70	Rpa1
mt:ND4	mt-Nd4
RpS25	Rps25
Tnpo	Tnpo1
Tnpo	Tnpo2
CG8219	Tnpo1
CG8219	Tnpo2
shrb	Chmp4b
shrb	Chmp4c
spin	Spns2
spin	Spns1
spin	Spns3
Adi1	Adi1
RpLP2	Rplp2
Cks85A	Cks2
Cks85A	Cks1brt
Cks85A	Cks1b
Cks30A	Cks2
Cks30A	Cks1brt
Cks30A	Cks1b
Top3beta	Top3b
Top3alpha	Top3a
CG7394	Dnajc15
CG7394	Dnajc19
AGBE	Gbe1
RpL35	Gm2000
RpL35	Rpl35
TfIIB	Gtf2b
CG11811	Guk1
EloA	Eloa
Shawn	Slc25a39
Shawn	Slc25a40
CG2616	Slc25a39
CG2616	Slc25a40
Tyler	Slc25a39
Tyler	Slc25a40
mRF1	Mtrf1
mRF1	Mtrf1l
Fum1	Fh1
Fum2	Fh1
Fum3	Fh1
Fum4	Fh1
SA-2	Stag3
SA-2	Stag1
SA-2	Stag2
SA	Stag3
SA	Stag1
SA	Stag2
SamDC	Amd1
SamDC	Amd2
Miro	Rhot2
Miro	Gm20683
Miro	Rhot1
Ada2b	Tada2b
Ada2a	Tada2a
CG12477	Mkrn3
CG12477	Mkrn1
CG12477	Mkrn2
Mkrn1	Mkrn3
Mkrn1	Mkrn1
Mkrn1	Mkrn2
CG5347	Mkrn3
CG5347	Mkrn1
CG5347	Mkrn2
CG5334	Mkrn3
CG5334	Mkrn1
CG5334	Mkrn2
Lpin	Lpin2
Lpin	Lpin1
Lpin	Lpin3
Tasp1	Tasp1
CG7860	Asrgl1
CG3356	Ube3c
CG5087	Ube3b
spel1	Msh2
okr	Rad54l
pum	Pum1
pum	Pum1
pum	Pum2
Gfat2	Gfpt1
Gfat2	Gfpt2
Gfat1	Gfpt1
Gfat1	Gfpt2
LManIV	Man2b1
LManIII	Man2b1
LManVI	Man2b1
LManV	Man2b1
LManI	Man2b1
LManII	Man2b1
CG9018	Rprd1a
CG9018	Rprd1b
Roc2	Gm7075
Roc2	Rnf7
Roc1a	Rbx1
Prosalpha4T1	Psma7
Prosalpha4T1	Psma8
Prosalpha4	Psma7
Prosalpha4	Psma8
Prosalpha4T2	Psma7
Prosalpha4T2	Psma8
CG32708	Abt1
CG10993	Abt1
CG41562	Abt1
CG40813	Abt1
CG32706	Abt1
CG6999	Abt1
Ppt1	Ppt1
CG10845	Kif5c
CG10845	Kif5a
CG10845	Kif5b
Khc	Kif5c
Khc	Kif5a
Khc	Kif5b
CG12301	Utp14b
CG12301	Utp14a
CG32832	Mpc2
CG9396	Mpc2
CG9399	Mpc2
AP-1-2beta	Ap1b1
AP-1-2beta	Ap2b1
mrn	Gtf2h4
Sk1	Sphk2
Sk1	Sphk1
Sk2	Sphk2
Sk2	Sphk1
Fib	Fbl
Fib	Fbll1
CG31924	Pudp
Gs1l	Pudp
CG5565	Pudp
CG5455	Serac1
CG10383	Serac1
larp	Larp1b
larp	Larp1
CG16848	Flad1
CG4407	Flad1
ATPsynbeta	Atp5b
Nurf-38	Ppa1
Nurf-38	Ppa2
mof	Kat8
Tip60	Kat5
Ran	1700009N14Rik
Ran	Ran
Ran	Rasl2-9
AP-2alpha	Ap2a2
AP-2alpha	Ap2a1
Rexo5	Rexo5
prage	Rexo1
CG12877	Rexo1
Nmnat	Nmnat2
Nmnat	Nmnat1
Nmnat	Nmnat3
mt:ND5	mt-Nd5
ple	Th
Trh	Tph1
Trh	Tph2
Hn	Pah
Acph-1	Acp2
Acph-1	Acpp
Acph-1	Acp4
CG9452	Acp2
CG9452	Acpp
CG9452	Acp4
CG9449	Acp2
CG9449	Acpp
CG9449	Acp4
CG9451	Acp2
CG9451	Acpp
CG9451	Acp4
CG6656	Acp2
CG6656	Acpp
CG6656	Acp4
anne	Atp13a2
anne	Atp13a5
anne	Atp13a4
anne	Atp13a3
Diap2	Xiap
Diap2	Birc2
Diap2	Birc3
Diap1	Birc7
Porin2	Vdac1
Porin2	Vdac2
Porin2	Vdac3
porin	Vdac1
porin	Vdac2
porin	Vdac3
Tengl2	Exog
Tengl2	Endog
Tengl1	Exog
Tengl1	Endog
Tengl3	Exog
Tengl3	Endog
Tengl4	Exog
Tengl4	Endog
EndoG	Exog
EndoG	Endog
CG16717	Mpped2
CG16717	Mpped1
Ih	Hcn4
Ih	Hcn2
Ih	Hcn1
Ih	Hcn3
vari	Mpp2
vari	Mpp6
metro	Mpp7
sdt	Mpp5
CG1764	Ddah1
CG1764	Ddah2
CG32820	Tekt5
CG32820	Tekt3
CG32819	Tekt5
CG32819	Tekt3
CG17450	Tekt5
CG17450	Tekt3
Tektin-A	Tekt1
eca	Tmed11
eca	Tmed9
eca	Tmed4
p24-2	Tmed11
p24-2	Tmed9
p24-2	Tmed4
CG42260	Cnga4
CG42260	Cnga2
CG42260	Cnga1
CG42260	Cnga3
CngA	Cnga4
CngA	Cnga2
CngA	Cnga1
CngA	Cnga3
Flo1	Flot1
tgo	Arnt
tgo	Arnt2
cyc	Arntl2
cyc	Arntl
CG11426	Plpp2
CG11426	Plpp1
CG11425	Plpp2
CG11425	Plpp1
laza	Plpp2
laza	Plpp1
CG11438	Plpp2
CG11438	Plpp1
wun	Plpp2
wun	Plpp1
wun2	Plpp2
wun2	Plpp1
CG11437	Plpp2
CG11437	Plpp1
CG11374	Lgals3
CG11374	Lgals7
CG11374	Lgals4
galectin	Lgals3
galectin	Lgals7
galectin	Lgals4
frj	Mboat7
CG10082	Ip6k3
CG10082	Ip6k2
CG10082	Ip6k2
CG10082	Ip6k1
FucTA	Fut7
FucTA	Fut4
FucTA	Fut9
FucTC	Fut7
FucTC	Fut4
FucTC	Fut9
FucTD	Fut7
FucTD	Fut4
FucTD	Fut9
slow	Gm20532
slow	Egfl8
slow	Egfl7
Sfxn1-3	Sfxn1
Sfxn1-3	Sfxn3
Sfxn2	Sfxn2
CG7324	Tbc1d8
CG7324	Tbc1d8b
CG7324	Tbc1d9
CG7324	Tbc1d9b
fabp	Fabp7
fabp	Fabp4
fabp	Pmp2
fabp	Fabp9
fabp	Gm37389
fabp	Fabp3
CG7946	Hdgfl1
CG7946	Hdgf
CG7946	Hdgfl3
CG7946	Psip1
CG7946	Hdgfl2
CG9926	Hdgfl1
CG9926	Hdgf
CG9926	Hdgfl3
CG9926	Psip1
CG9926	Hdgfl2
Pak3	Pak2
Pak3	Pak3
Pak3	Pak1
Pak	Pak2
Pak	Pak3
Pak	Pak1
CG42450	Rgs5
CG42450	Rgs21
CG42450	Rgs2
CG42450	Rgs8
grp	Chek1
CG10555	Ss18l1
CG10555	Ss18
CG10555	Ss18l2
CG11837	Dimt1
CtsB1	Ctsb
Swim	Tinagl1
RpL19	Rpl19
bchs	Wdfy4
bchs	Wdfy3
bchs	Nsmaf
Mccc1	Mccc1
CG11367	Tmem64
eIF2gamma	Eif2s3y
eIF2gamma	Eif2s3x
Sgt	Sgta
Sgt	Sgtb
CG9804	Lipt2
Ssl1	Gtf2h2
RpL10Aa	Rsl1d1
CG13096	Rsl1d1
RpL35A	Rpl35a
mRpS18A	Mrps18a
mRpS18C	Mrps18c
Vps4	Vps4b
Vps4	Vps4a
SNF4Agamma	Prkag3
SNF4Agamma	Prkag2
SNF4Agamma	Prkag1
CG5021	Tvp23a
CG5021	Tvp23b
RpL21	Rpl21
CG15011	Nfxl1
stc	Nfx1
MagR	Isca1
MagR	AK157302
Ntf-2	Nutf2-ps1
Ntf-2	Nutf2
Ntf-2r	Nutf2-ps1
Ntf-2r	Nutf2
SerRS-m	Sars2
Pp2A-29B	Ppp2r1a
