,ID,fulllength,protein
1695,YHR152W,25740,5037.5
1696,YDR265W,50241,10825
1697,YBR294W,128008,27148
1698,YNL041C,124821,25764
1699,YDL142C,42250,9222.5
1700,YLR113W,64795,13122.5
1701,YMR032W,99305,19354.5
1702,YNR060W,107136,23733.5
1703,YHR069C-A,18040.5,3964
1704,YPR155C,91801.5,19271.5
1705,YGR271C-A,34640,6940.5
1706,YKR054C,608569.5,128498
1707,YGL097W,71690.5,14133.5
1708,YBL070C,15984.5,3540.5
1709,YKL223W,16561.5,3836
1710,YNL285W,18411,3768
1711,YGR083C,96739,18411
1712,YCL043C,77693.5,15637.5
1713,YMR252C,20063.5,4397
1714,YPR070W,84276.5,16865
1715,YCR030C,129410.5,24284.5
1716,YGR204W,140616.5,27166.5
1717,YOR040W,42439,8670.5
1718,YDL159W,76627,15190.5
1719,YLR433C,82296,16997
1720,YGR092W,85089.5,17646.5
1721,YKL006C-A,21565.5,2997
1722,YNL092W,59586.5,12490.5
1723,YPL110C,181765,36951.5
1724,YPL145C,64678.5,13347.5
1725,YAL037W,39836,8331
1726,YBR042C,59229,13164.5
1727,YEL020W-A,13023,2541.5
1728,YIR033W,165429,32737
1729,YLR345W,75748,15646
1730,YML018C,58694,12873
1731,YDR493W,18357,3492
1732,YBR268W,15698,3140.5
1733,YOR177C,68876.5,13739
1734,YKR081C,51174.5,10547
1735,YDR293C,185772.5,35393
1736,YNL242W,236867.5,48103.5
1737,YBR056W,74597,16110
1738,YNL295W,77858.5,16178
1739,YFL030W,57383,11694
1740,YBR257W,41535,8942.5
1741,YJR036C,132732.5,28298
1742,YML059C,249884,50252.5
1743,YHR063W-A,16771,3774.5
1744,YLR342W,279723.5,60106.5
1745,YFL031W,48007.5,6594.5
1746,YDR233C,44049,9060.5
1747,YHR214C-E,14912,3473
1748,YFL019C,17585,3866.5
1749,YDL236W,46559.5,9684.5
1750,YDR316W-A,65505.5,12459
1751,YBR002C,42584.5,8751
1752,YDR480W,48033,9346.5
1753,YGR177C,79705,17082.5
1754,YHR219W,92623.5,17935
1755,YKR082W,172253,36509
1756,YMR298W,22442.5,4735.5
1757,YMR182C,31463,5995
1758,YLR332W,56156.5,10262.5
1759,YGR015C,48977.5,10505
1760,YJL199C,16202.5,3402.5
1761,YPL047W,14847,2758
1762,YEL053C,109179,23262.5
1763,YDR210C-D,260860.5,52237
1764,YMR230W,36058,3347
1765,YML110C,45808,9455.5
1766,YMR245W,30850.5,6571.5
1767,YOL126C,56271,10910.5
1768,YJR002W,88039,16124
1769,YJR053W,85255.5,16428.5
1770,YGR295C,56888,13229
1771,YIR001C,37184.5,7378
1772,YKL222C,105023,22398.5
1773,YDR531W,54731,11464.5
1774,YDR117C,84065,17497.5
1775,YPR038W,17952,4043.5
1776,YER149C,62428.5,12172.5
1777,YDR095C,20362.5,4057
1778,YML042W,99778.5,20990.5
1779,YDR315C,41923,9351.5
1780,YDR432W,61531.5,10859.5
1781,YOR021C,31763,6602.5
1782,YOR335C,142591.5,29030.5
1783,YDR495C,150313,31446
1784,YLR134W,83952,16947.5
1785,YPL238C,19450,4147
1786,YJL035C,37251.5,7627
1787,YJR099W,35198.5,6971
1788,YFR010W,74218,14970.5
1789,YDR182W,73157,15778
1790,YDR447C,35895.5,3982
1791,YGR028W,53951.5,10895.5
1792,YJL045W,94276.5,18322.5
1793,YOR334W,70052.5,15030
1794,YOR234C,42181.5,3309
1795,YMR258C,82441,18083
1796,YDL074C,103930.5,20247
1797,YOL021C,148870,29770.5
1798,YIL071C,66190.5,14005.5
1799,YDR508C,98875,20894
1800,YDL133W,65057,13342.5
1801,YDL220C,137324.5,27709.5
1802,YMR316C-A,15567,3733
1803,YGR287C,87620,18773.5
1804,YDR230W,17319,3606.5
1805,YDR444W,102128,20839
1806,YOL128C,55883,11881.5
1807,YLR467W,266706.5,54188.5
1808,YEL027W,24089.5,4964
1809,YLR255C,17463,3621
1810,YDR127W,236332.5,47561.5
1811,YBL053W,18787.5,3870
1812,YOL002C,47429,10963.5
1813,YGR077C,87867,19382.5
1814,YER062C,37261.5,7778
1815,YLR396C,102863,21294.5
1816,YNL053W,72776,14072
1817,YNL095C,95663.5,19804.5
1818,YNL211C,12935.5,2973.5
1819,YDR274C,18500,3978.5
1820,YOR231W,75605.5,14989.5
1821,YAR064W,14879,3018
1822,YDL010W,34419,6808.5
1823,YGR281W,219883,46126
1824,YOR319W,31781,6833
1825,YMR061W,100726,21456.5
1826,YLR323C,38462,7760.5
1827,YAL038W,74434.5,14620
1828,YNL051W,60068,12335.5
1829,YOR371C,133475,26882.5
1830,YDL058W,265361.5,51331
1831,YOR382W,22932,4147
1832,YDR509W,17337,4516
1833,YBL043W,38280,7035.5
1834,YNL312W,46095,7839.5
1835,YIL049W,37900,9316
1836,YBL039W-B,8931,2063
1837,YOR217W,127887,25032
1838,YLR243W,40580.5,8274
1839,YFL028C,43087,8904.5
1840,YGL221C,42888.5,8646.5
1841,YGL010W,26114.5,5988.5
1842,YMR251W,54386.5,11552.5
1843,YPR174C,32902,6189
1844,YER183C,31515,6369.5
1845,YPR033C,81324.5,16182.5
1846,YGR153W,32299,6371.5
1847,YNL036W,32990,6635.5
1848,YML115C,79636,16379
1849,YJR113C,36705,7112.5
1850,YOR357C,24200.5,5003
1851,YLR099C,58592.5,12514
1852,YLR143W,101950,20797
1853,YPR133C,60831.5,11096.5
1854,YLR124W,17104.5,3781.5
1855,YFL013C,102669.5,20050.5
1856,YAL063C-A,14474.5,3290.5
1857,YGL050W,40629,8146
1858,YJL194W,76367,15612.5
1859,YPL180W,118641,21701
1860,YBR249C,55112.5,10399
1861,YPR011C,48578.5,10023
1862,YHR178W,110479,22109
1863,YGR094W,164269.5,34052
1864,YJL080C,181705.5,34902
1865,YOR326W,233849.5,47955.5
1866,YIL102C-A,11377,2691
1867,YMR244C-A,15522.5,3127.5
1868,YLR168C,34254.5,7064.5
1869,YNL143C,19471.5,4243.5
1870,YOR084W,57567,11529
1871,YIL051C,21726,4261.5
1872,YNL026W,72157.5,15070
1873,YLR457C,47394,9148
1874,YNL243W,143725.5,27253
1875,YKR011C,52607,11059
1876,YOR011W,207970.5,45274
1877,YOR347C,75277.5,14653
1878,YGR039W,15523,3712.5
1879,YPL148C,25872,5557
1880,YJL156C,104051,20787
1881,YHR015W,97995,20331
1882,YDL052C,45220,9606.5
1883,YJR140W-A,7456,1758.5
1884,YHR171W,93889.5,19540.5
1885,YPL029W,109607,23249
1886,YGL206C,246004,50800
1887,YIL071W-A,23763.5,5130.5
1888,YKR045C,27249,4736.5
1889,YPL188W,61717.5,12467.5
1890,YNL259C,10993,2283.5
1891,YLR070C,52962.5,10575
1892,YBR299W,86953.5,18840
1893,YLR244C,57636,11524
1894,YDR496C,97526.5,19572
1895,YMR153W,70630,13681
1896,YNL162W-A,10838.5,2126
1897,YER093C,212502.5,44110
1898,YIL129C,353599.5,73427
1899,YJR006W,72481,14966.5
1900,YGL137W,142186,26725.5
1901,YGL059W,73140,15731
1902,YGL176C,82549.5,17209.5
1903,YML125C,46489.5,9765
1904,YLR192C,39399,7355.5
1905,YGL062W,175146.5,34387
1906,YJL223C,17985.5,3534
1907,Q0070,464353,21674.5
1908,YLR044C,83896,16900.5
1909,YKR053C,60311.5,13606
1910,YPR027C,41322,8406
1911,YKR049C,19850,4167.5
1912,YGR093W,75431,15594.5
1913,YLR049C,63803.5,13413.5
1914,YDR043C,34398,6739
1915,YDR448W,64500.5,12940
1916,YNL119W,73426,15164
1917,YGR014W,194555.5,33787.5
1918,YDR050C,37034.5,7331.5
1919,YDL224C,96648,17896.5
1920,YPR026W,180246,37340
1921,YLR299W,98176.5,20047.5
1922,YER119C-A,18381,3580.5
1923,YCR065W,83888.5,16271.5
1924,YOL046C,33486.5,6816.5
1925,YPR074W-A,8457.5,1870
1926,YAL058W,74672.5,15245.5
1927,YPL103C,69665.5,14743
1928,YDL192W,27076,5597.5
1929,YJL027C,20662.5,4331
1930,YKR013W,49021,8828
1931,YML101C-A,15780,3143.5
1932,YBL001C,15599.5,3096
1933,YPR131C,29108,6294
1934,YBR066C,32770.5,6574.5
1935,YPR094W,16043,3301.5
1936,YHR118C,64627,12923.5
1937,YER173W,97976,19821
1938,YOR099W,58646,13099
1939,YLR347W-A,6971.5,1264
1940,YOL001W,43707,8918.5
1941,YJL042W,207614.5,39472
1942,YJR135C,35628,7293.5
1943,YDR290W,16449,3988
1944,YER186C,45651.5,10112
1945,YHL034C,43681.5,8194
1946,YDL217C,30889,6034
1947,YNL299W,95318.5,19023
1948,YDR472W,42252,8341.5
1949,YCR016W,43055.5,8628.5
1950,YFR032C,42982,8092.5
1951,YGR175C,73979.5,15201
1952,YJR104C,23010.5,4140
1953,YML014W,41461,8217.5
1954,YNL180C,49204,9437.5
1955,YLR188W,103434,20687.5
1956,YNL187W,53124,10729
1957,YGL190C,78233.5,15790
1958,YNR053C,98776.5,14491.5
1959,YFR037C,82609,16187.5
1960,YHR068W,57713,11692.5
1961,YML045W,260853.5,52057.5
1962,YDR478W,29492.5,5929
1963,YKL117W,32170.5,6133.5
1964,YNL044W,30321,5616
1965,YPR030W,166785,31890.5
1966,YDL007C-A,12816,2699.5
1967,YJR096W,42029.5,8786.5
1968,YJL121C,35538.5,7100
1969,YBR109W-A,11199.5,2542
1970,YLR067C,143548,31522.5
1971,YDR053W,19753,4569.5
1972,YOR325W,23561,4791
1973,YGR255C,71401,14640.5
1974,YDR434W,79667.5,16811.5
1975,YPR146C,16397,3488.5
1976,YKR040C,25048,5811
1977,YDR388W,71641.5,13798
1978,YJL037W,33378.5,6879
1979,YPR161C,97589,19403.5
1980,YHR182W,116672,23746
1981,YKL188C,126871,25993.5
1982,YGL205W,111401.5,23179.5
1983,YFR048W,98503.5,19432
1984,YGR155W,75536,15278
1985,YAR028W,34932.5,7395.5
1986,YFL010C,31444,5676
1987,YHR005C,70177.5,14322
1988,YGL037C,32221.5,6776.5
1989,YKL110C,46643,9526.5
1990,YDR516C,74439.5,14950
1991,YNL048W,81692.5,18250.5
1992,YDR161W,57556,11166.5
1993,YNR023W,84148.5,16370
1994,YKL091C,46215.5,9914
1995,YIL048W,171561,35669.5
1996,YER033C,159886.5,29323.5
1997,YDL007W,64965,12606.5
1998,YBR067C,31494.5,5420.5
1999,YDL075W,37754.5,3380.5
2000,YNR033W,117059,24132
2001,YDR406W,227668,47875
2002,YAL037C-A,4609.5,1032
2003,YBR179C,127163,25940.5
2004,YLR187W,152521.5,29346
2005,YMR144W,50827.5,9376
2006,YKL134C,114856.5,24028
2007,YBL087C,45547,3939.5
2008,YGL193C,15510,3422
2009,YLR397C,116025.5,22396
2010,YNL138W-A,18786,2499
2011,YLR162W,17667.5,3382.5
2012,YGL112C,76851.5,15468.5
2013,YJL044C,68175.5,14812.5
2014,YHR194W,86146,18658
2015,YER129W,169660.5,32151
2016,YGL238W,143142.5,30249
2017,YGL069C,23075.5,4476.5
2018,YJR125C,60679.5,11273.5
2019,YPR170W-A,9313,2410
2020,YNL040W,67864.5,13513
2021,YDR261C-C,65500.5,12350.5
2022,YDL208W,23251.5,4587
2023,YFR013W,116976,23628
2024,YOR116C,217249.5,43190
2025,YLR205C,47187,10442.5
2026,YBL088C,414764,89298.5
2027,YKL156W,29704,2388.5
2028,YLR466C-B,5815.5,1168.5
2029,YLR129W,140245,29097.5
2030,YLR262C-A,9613.5,1817.5
2031,YGL132W,16659,3511
2032,YPL186C,45149.5,8359.5
2033,YER147C,92690.5,19803.5
2034,YNL237W,68493,15261
2035,YBR084C-A,53249,5351.5
2036,YDL194W,131668.5,26252.5
2037,YPR181C,114410.5,22889.5
2038,YJR112W-A,18784.5,3630
2039,YNL062C,71114.5,14628
2040,YNL071W,71710.5,13450
2041,YOR238W,45161,9636
2042,YLR384C,200652,40365.5
2043,YNR032C-A,10983,2234.5
2044,YOR369C,21401,3925.5
2045,YLR154W-E,10129,2079.5
2046,YJL124C,25643.5,5233
2047,YDL090C,64169,13071
2048,YGR154C,53063.5,11545.5
2049,YMR146C,51674,10636.5
2050,YKL101W,225495.5,43020.5
2051,YER170W,33548,6703
2052,YDL157C,17655.5,3781
2053,YHR053C,9173,1590.5
2054,YGR241C,84414.5,16102
2055,YAL015C,59290,12123
2056,YOR362C,42884.5,8291.5
2057,YDR182W-A,10119,2327.5
2058,YOL120C,50056,5457
2059,YFL026W,64366,13515
2060,YLR322W,15711.5,3692
2061,YAL051W,155799,32132.5
2062,YEL015W,81915,15695.5
2063,YGL040C,51029.5,10229
2064,YKL095W,41243.5,7987
2065,YLR443W,66739.5,13822
2066,YFR039C,75926.5,15809
2067,YOR027W,87402,16534.5
2068,YGL011C,37561.5,7531
2069,YMR240C,64666.5,12694.5
2070,Q0017,8077,1818
2071,YBR154C,32052,6526
2072,YMR227C,87310.5,15880.5
2073,YLR111W,16522.5,3809
2074,YNL037C,53609.5,10592.5
2075,YHR177W,67433,13376.5
2076,YGR022C,16311,2950
2077,YHR070C-A,20355.5,4201
2078,YBR157C,37983,7339.5
2079,YGR087C,83813,17033.5
2080,YER100W,37259.5,7488.5
2081,YDR223W,69430,13027
2082,YMR077C,32859,6301
2083,YJL167W,52414.5,11142
2084,YNL218W,87173,17361.5
2085,YHL032C,105352,21624
2086,YJR097W,25718.5,5204
2087,YML071C,90049,17409.5
2088,YJR117W,67712,15463
2089,YGR027W-A,65497.5,12395.5
2090,YLR389C,152875,32119
2091,YOR168W,120340,24742.5
2092,YOR133W,125323.5,24973
2093,YOR069W,100209,19389
2094,YIL046W-A,8202.5,1925.5
2095,YER088C,99715.5,18212
2096,YNL222W,30765.5,6165.5
2097,YPL217C,175473,34749.5
2098,YHR033W,62916,12448.5
2099,YOR134W,60900,11941
2100,YJR005W,104213.5,21668.5
2101,Q0143,7631.5,1804
2102,YBR164C,27347,5616
2103,YGL117W,39533,8334
2104,YOL109W,16827,2893.5
2105,YAL016W,94660,19152
2106,YNL307C,55917,11687
2107,YNL101W,106405,22892
2108,YIL006W,55577,11671.5
2109,YNL231C,52271,11057
2110,YLR149C,108717.5,21421.5
2111,YJL091C,73265.5,16759.5
2112,YER050C,20581.5,4159
2113,YKL140W,81713.5,17404
2114,YMR287C,144161,29987.5
2115,YJL164C,59034,12167.5
2116,YGR217W,303692,66488.5
2117,YBL059W,32180.5,6059.5
2118,YAL055W,26802.5,5323
2119,YCL014W,242969.5,48274.5
2120,YGR256W,73257.5,14899.5
2121,YJR136C,62787,13397
2122,YDR266C,95040,18864.5
2123,YGR106C,39662,8283.5
2124,YMR256C,9084.5,2079
2125,YDR118W,97088.5,20842.5
2126,YGR007W,48122,9955
2127,YML047C,52498.5,12233
2128,YCR047W-A,10249.5,2128.5
2129,YOR349W,151059.5,32129
2130,YLR233C,104104,22583.5
2131,YDR243C,87399.5,17509.5
2132,YLR342W-A,8671,1994
2133,YLR157W-D,10543.5,2248.5
2134,YHL003C,61419,14327
2135,YOR097C,26121,5485.5
2136,YML056C,98457.5,15381
2137,YIR017C,27788,5338.5
2138,YJL087C,122875,25817.5
2139,YKR075C,45726,9268.5
2140,YDR462W,21920,4403.5
2141,YBR115C,207198.5,42219
2142,YLR179C,29994,6126
2143,YNL213C,31848.5,6537.5
2144,YCR011C,156276,32681
2145,YDR193W,19801.5,4002.5
2146,YNL198C,15032.5,3366
2147,YDR129C,101087,18948
2148,YFR003C,23073,3995.5
2149,YPR008W,103117.5,18908.5
2150,YGL249W,104700.5,22486.5
2151,YMR254C,15372.5,3610.5
2152,YMR165C,128001.5,24119
2153,YOR351C,74024,15559
2154,YDR122W,158016.5,30461.5
2155,YDR466W,133405.5,26304.5
2156,YFL022C,74831,15386
2157,YLR412W,40837.5,8699.5
2158,YDR345C,84792,18433.5
2159,YLR452C,103983.5,21748
2160,YNL199C,79274.5,14570.5
2161,YNL334C,33112.5,6869.5
2162,YCR037C,137499,28923.5
2163,YJL107C,57523,10496
2164,YDR491C,24410,5230.5
2165,YLL019W-A,4611.5,979
2166,YHR124W,93262,18370.5
2167,YCR036W,49618,9896
2168,YFL031C-A,5045,986.5
2169,YOR120W,46489.5,9431.5
2170,YOR031W,10378,1829.5
2171,YER079W,31327.5,5914.5
2172,YFR034C,46296.5,8321
2173,YIL020C,38898,8118.5
2174,Q0160,35198,7954
2175,YGL185C,56394,11654.5
2176,YMR105C,84777,17573.5
2177,YFL047W,106228.5,22119
2178,YGL218W,32329.5,7004
2179,YBR032W,15022.5,3155
2180,YGL188C,8634,2021.5
2181,YNL228W,38827.5,8455.5
2182,YIL066W-A,22074,4466.5
2183,YER004W,34449,6784
2184,YJL177W,43177,5188
2185,YDR316W-B,260856.5,52048.5
2186,YGL048C,60253,11796
2187,YIL105W-A,7040.5,1899.5
2188,YLR459W,59040.5,13928
2189,YPL150W,133914,26123
2190,YER091C-A,10984,2135.5
2191,YPL085W,325787,60476
2192,YHR211W,160065,29347
2193,YDL019C,190394,37832.5
2194,YMR291W,87228.5,17589.5
2195,YBL018C,23648.5,4175.5
2196,YOR336W,203233,42460
2197,YMR166C,54793.5,11167.5
2198,YOL086C,51902.5,10276.5
2199,YML102W,69549.5,13756
2200,YMR005W,57632.5,10532.5
2201,YFL048C,66254,13566.5
2202,YEL049W,17998.5,3521
2203,YMR317W,169710.5,28384
2204,YDL066W,63720.5,13098.5
2205,YNL256W,122672.5,24997
2206,YPL095C,67921.5,14187
2207,YKL149C,60302,12924.5
2208,YGL054C,20758.5,4921
2209,YHR072W-A,8744.5,1778
2210,YDR210W-A,65177.5,12578.5
2211,YOR276W,24025,4567.5
2212,YGL255W,56201.5,12208
2213,YNL284C,47930.5,9967.5
2214,YER139C,33707.5,6849.5
2215,YDR186C,130329,25078.5
2216,YHR032W,86457,17654
2217,YER103W,95377.5,17968
2218,YKR084C,90895,18155.5
2219,YOR360C,78456.5,16600
2220,YGL204C,15211,3482
2221,YPL065W,36083.5,7392
2222,YLR302C,17996.5,3975
2223,YDR435C,48912.5,10180
2224,YDR217C,194300,37666
2225,YHL016C,109651,23588.5
2226,YBR001C,116015.5,24204
2227,YHL026C,46995,10239.5
2228,YLR115W,127673,25858
2229,YNL262W,330337.5,69661.5
2230,YNL254C,59603,12146
2231,YNL012W,98165,20353.5
2232,YML080W,62905,12898.5
2233,YGR045C,18026.5,4034.5
2234,YDL092W,21783.5,4408.5
2235,YPR198W,81138,18119.5
2236,YGR263C,63248.5,13541
2237,YBR240C,66922.5,13926.5
2238,YDR110W,84149.5,16932.5
2239,YKL073W,130978,25885
2240,YLR204W,16538,3297.5
2241,YLL051C,106178.5,24041.5
2242,YKL096W-A,13858.5,2281.5
2243,YLR304C,115847.5,23129.5
2244,YGR170W,169163.5,34578
2245,YPL183W-A,13959,2935
2246,YAL016C-B,9253,2197.5
2247,YBR070C,35431,7980.5
2248,YLL046C,37012,7784
2249,YGL025C,58916,10506
2250,YEL013W,86096.5,16348.5
2251,YCR105W,53804,10933
2252,YOL054W,60310.5,10964
2253,YER006W,77310.5,14882.5
2254,YKR037C,43908,8820
2255,YGL075C,57565,11789.5
2256,YLR388W,8470.5,1772
2257,YML046W,93697,21080.5
2258,YCL011C,63508,12121
2259,YHR203C,52263.5,8009
2260,YLR046C,40423.5,9225
2261,YGR137W,18584.5,4080
2262,YNL318C,80555.5,18231.5
2263,YLR410W-B,263006,52983
2264,YGR127W,46539.5,9706.5
2265,YDR011W,223598,47488
2266,YDR353W,47500,9234.5
2267,YJR143C,113757.5,25582
2268,YGL246C,57650,11987
2269,YDR469W,26067,4622.5
2270,YDL150W,62556.5,11434
2271,YIR027C,68483.5,13507
2272,YBL008W-A,11905,2788.5
2273,YBR093C,69635,14609
2274,YHR064C,80143.5,15400
2275,YPR101W,26092,5263.5
2276,YOR315W,51503.5,10206.5
2277,YEL051W,38123.5,7235.5
2278,YLR080W,65988.5,14058
2279,YPL019C,124280,25795
2280,YDR085C,92116.5,18289.5
2281,YBR231C,44932,8127.5
2282,YNL234W,63439.5,12730.5
2283,YDL207W,79904.5,15815
2284,YLR337C,121554,20339.5
2285,YOL103W-A,65496.5,12415
2286,YDL159C-B,8811.5,1989
2287,YNL239W,67629.5,14174.5
2288,YIL082W-A,222410,45693
2289,YOR329W-A,10463,2738.5
2290,YHR029C,43822.5,8969
2291,YCL024W,153918,30217.5
2292,YPR166C,17230,3698
2293,YMR174C,10168.5,1888.5
2294,YGL094C,165905,34436
2295,YKR048C,61838,11718
2296,YMR162C,246258.5,50767
2297,YBL010C,41678.5,8156
2298,YER058W,15946,3032
2299,YMR265C,68567,14474.5
2300,YDR086C,12025.5,2484.5
2301,YKL106C-A,5931,1261
2302,YIL085C,77024,17106
2303,YDR500C,32469,2592.5
2304,YML108W,15722,3318.5
2305,YLR329W,44247,8275.5
2306,YNL127W,141776,28942.5
2307,YNL068C,127983.5,23828
2308,YOL149W,34434,7077
2309,YKL128C,43939,8982
2310,YKL024C,30432.5,6020
2311,YPR088C,80366,15564.5
2312,YHL049C,40415,8578
2313,YBL102W,32191,6910
2314,YIL153W,58482,12172
2315,YNL182C,82634,16415
2316,YJL146W,69840,13796.5
2317,YER089C,68965.5,13021
2318,YOR237W,64610.5,13151.5
2319,YGR024C,35388,7940
2320,YHL048W,56887,13355.5
2321,YOR047C,66027.5,13017
2322,YMR243C,66004.5,13111
2323,YCR083W,19005,4036.5
2324,YPR097W,159593,32877
2325,YMR069W,42404,8650.5
2326,YOR233W,118840.5,22832
2327,YMR175W-A,9719.5,2115
2328,YCR024C,73309.5,15518
2329,YKL052C,43359.5,7598.5
2330,YPL137C,189832.5,36810.5
2331,YML094W,28411.5,4649.5
2332,YJR068W,52569,10651.5
2333,YLR106C,729776.5,148381
2334,YBR216C,100436.5,21452
2335,YOR263C,20316,4528
2336,YKL048C,95192.5,18999
2337,YJL225W-A,24027.5,5328
2338,YDL156W,77522.5,15546.5
2339,YKL219W,60768,14169.5
2340,YBR046C,49774.5,10426.5
2341,YER060W,78887.5,17348
2342,YHR175W,28259,6336.5
2343,YPR149W,25967,5581.5
2344,YGL108C,20793.5,3845.5
2345,YMR095C,33467.5,6803
2346,YMR168C,90604.5,19724.5
2347,YLR408C,18256.5,3817
2348,YCR045W-A,17419.5,3586.5
2349,YER174C,36377.5,7098.5
2350,YOR296W,191712,40106
2351,YML004C,48564.5,10087.5
2352,YNL179C,21839,5431
2353,YBR017C,136637.5,28179.5
2354,YDR222W,61887,13194
2355,YLR036C,30367,6925
2356,YER069W,128524,25840.5
2357,YOR370C,89772,18026
2358,YPR051W,26226.5,5583.5
2359,YBL038W,34556.5,7238
2360,YDR336W,46779.5,9838
2361,YLR008C,25112.5,4909
2362,YPR160W-A,4021.5,920.5
2363,YPL244C,50579,11448
2364,YLR435W,30543,5980.5
2365,YLR117C,102060,22087
2366,YBR209W,15747,3397.5
2367,YLL025W,18609.5,3581
2368,YJR149W,60187.5,12334
2369,YBR099C,19174,4387.5
2370,YML109W,139828.5,25923.5
2371,YOL119C,74766,16316
2372,YOR078W,31779.5,5718
2373,YBR072C-A,8018,1586.5
2374,YNL221C,129988,26647.5
2375,YDR316W,69953,14632
2376,YMR169C,75373.5,15408
2377,YKL049C,34030,6477.5
2378,YCL045C,113217.5,24119.5
2379,YOL146W,28965.5,6059
2380,YNL337W,12668.5,2897.5
2381,YKL121W,126762.5,25786
2382,YHR165W-A,15507,2800.5
2383,YMR055C,45688.5,9668.5
2384,YDR403W,79900.5,16851.5
2385,YNL288W,55565,10906
2386,YHR187W,46053,9365
2387,YEL055C,151985.5,31328.5
2388,YKL054C,109323.5,18286
2389,YGR230W,20448,4055
2390,YIL035C,55432.5,12451
2391,YEL043W,142129.5,27148
2392,YER078C,76116,15495.5
2393,YPR053C,22597,4817
2394,YBR055C,133578,27474.5
2395,YNL315C,47338.5,9573.5
2396,YOR065W,46078,9176.5
2397,YHR035W,93839.5,19667
2398,YLR160C,54003.5,10655
2399,YBL011W,112831,22928.5
2400,YKL124W,86139,17249
2401,YBR270C,81082,16351
2402,YJL133W,46779.5,9680
2403,YBR233W,61447,11811.5
2404,YHR100C,27662,5923
2405,YDR046C,90102.5,19525.5
2406,YOR180C,40455,8544
2407,YMR004W,75949,15566.5
2408,YPR190C,97233.5,19290
2409,YDR422C,121200,22853.5
2410,YOL040C,21234.5,4260
2411,YML031W,97505,20666
2412,YBR233W-A,14074.5,2619.5
2413,YPR022C,168518,33645
2414,YJL006C,48196,10365.5
2415,YOL133W,18068,3582
2416,YOL015W,87191.5,18233.5
2417,YGR149W,64542.5,15141
2418,YER116C,40705.5,7181
2419,YMR014W,76879,14968
2420,YDR242W,81740,16782.5
2421,YJL160C,42784,8105
2422,YKR085C,29049,5850
2423,YDL115C,55956,9960
2424,YJR076C,61704,11986.5
2425,YDR105C,70622,15241.5
2426,YLL030C,17016,4100
2427,YPL119C,91735,17872.5
2428,YNL272C,112702,21131
2429,YKL100C,87610,19332
2430,YDR354W,56667.5,11512.5
2431,YFR009W,111872.5,22295.5
2432,YEL020C-B,9889,2220
2433,YPL084W,125490.5,25772
2434,YGR176W,17227,3482
2435,YMR307W,83416,16344.5
2436,YLR122C,18779,4135
2437,YGL228W,85738,17462.5
2438,YLR032W,173730,35042
2439,YIR021W,54120,11426.5
2440,YER029C,29105.5,5585
2441,YOL013W-A,9530,1952.5
2442,YCR095W-A,7891.5,1987.5
2443,YGR270C-A,10920.5,2567.5
2444,YKR092C,60452.5,8980.5
2445,Q0080,7363.5,1869.5
2446,YPL239W,29770.5,5556
2447,YHL050W-A,24021.5,5315.5
2448,YAL042W,61722,12325.5
2449,YBR176W,46529.5,9617
2450,YHR085W,49697.5,10145
2451,YBL079W,223534.5,46290.5
2452,YPL192C,19845,3789.5
2453,YMR126C,51065.5,10707
2454,YLL062C,48309.5,10067
2455,YKL080W,58484.5,12084
2456,YNL203C,30402,6449
2457,YCR044C,53307,12598
2458,YBR282W,21788.5,4586
2459,YKR087C,51463,10892.5
2460,YOR386W,84077,18360
2461,YCL033C,25037.5,5152
2462,YLR350W,32242.5,6908.5
2463,YJL029C,122266.5,25924.5
2464,YMR212C,116469.5,23916.5
2465,YDR250C,13684,2927
2466,YBL047C,205100,36498
2467,YKR083C,19825,3593.5
2468,YNL235C,21494,4574.5
2469,YOL038W,37807.5,7171
2470,YIL022W,63941,12683.5
2471,YOR161W-A,4004.5,775.5
2472,YJR075W,58970.5,12567.5
2473,YLR058C,69885,14014.5
2474,YHL046C,17981.5,3541
2475,YIL037C,97682.5,21034
2476,YIL009W,103307.5,21799.5
2477,YIR040C,16558.5,3827.5
2478,YOL042W,54138,12036.5
2479,YER167W,126454,23440.5
2480,YLR022C,37231.5,7430.5
2481,YDR102C,16548.5,3528.5
2482,YHL004W,58660.5,11340
2483,YOR300W,15295.5,3276.5
2484,YLR225C,60621,12850.5
2485,YNL109W,27164,5875
2486,YFL007W,318956,67378
2487,YMR173W-A,58738.5,12225.5
2488,YLR092W,133030,28034.5
2489,YFR022W,109193,20735.5
2490,YNL253W,62886.5,13220
2491,YPR032W,153604,31147
2492,YKL090W,65907,13532
2493,YLR438W,63135.5,12675.5
2494,YIL122W,52130,9389
2495,YHR129C,57183.5,11790.5
2496,YFL039C,71364.5,11154
2497,YJL134W,61085,14020
2498,YDR033W,47873.5,10930.5
2499,YGR088W,83632.5,17269
2500,YMR128W,188007,37329
2501,YER104W,30990.5,5688
2502,YOR011W-A,10291.5,2674
2503,YFR015C,105339.5,21731
2504,YKR098C,106683,22209.5
2505,YER106W,44884.5,9195.5
2506,YDL136W,37990,3556
2507,YJL070C,132236.5,28707
2508,YDR271C,18451,3845.5
2509,YIL074C,69927,13723.5
2510,YIL120W,83968,17653
2511,YLR090W,68190,13732
2512,YKR057W,29039,2463.5
2513,YML034C-A,19810.5,4136.5
