"","ID","fulllength","protein"
"20203","ENSMUST00000098631",987711,6474
"20204","ENSMUST00000009390",1130462,35533.5
"20205","ENSMUST00000005839",970363,3709
"20206","ENSMUST00000002911",1037389,16819.5
"20207","ENSMUST00000065634",1026379,17426.5
"20208","ENSMUST00000030471",1078726.5,22878.5
"20209","ENSMUST00000120522",1068474,17390
"20210","ENSMUST00000134328",1015433.5,8794.5
"20211","ENSMUST00000115070",965747,3604.5
"20212","ENSMUST00000164989",1039697.5,9869.5
"20213","ENSMUST00000171911",1248322,54171.5
"20214","ENSMUST00000085177",1171025,16311.5
"20215","ENSMUST00000167910",1076070.5,10805
"20216","ENSMUST00000006235",1162132.5,10410
"20217","ENSMUST00000136766",989269.5,3353.5
"20218","ENSMUST00000037762",1036489,18159
"20219","ENSMUST00000154604",1041096.5,4121.5
"20220","ENSMUST00000108137",1048791,15821
"20221","ENSMUST00000025571",1030060,13690.5
"20222","ENSMUST00000131567",1055605.5,15183
"20223","ENSMUST00000165342",989269.5,5388
"20224","ENSMUST00000102505",1158052.5,32069
"20225","ENSMUST00000035258",989894.5,6805.5
"20226","ENSMUST00000175974",978639.5,1623.5
"20227","ENSMUST00000033081",1096634.5,17983
"20228","ENSMUST00000034470",1268822,10410.5
"20229","ENSMUST00000089497",1008554.5,7964.5
"20230","ENSMUST00000041115",1036977,20639.5
"20231","ENSMUST00000119485",1033553,8761
"20232","ENSMUST00000167960",982560,10242
"20233","ENSMUST00000077196",1016175.5,12519
"20234","ENSMUST00000171123",999783,12817.5
"20235","ENSMUST00000167352",1068469,2996
"20236","ENSMUST00000069174",1140282.5,16299.5
"20237","ENSMUST00000025228",1031937.5,17875.5
"20238","ENSMUST00000093775",1038758.5,20580.5
"20239","ENSMUST00000021020",1043371,15422.5
"20240","ENSMUST00000108747",993803,4643.5
"20241","ENSMUST00000027291",1037518.5,18604.5
"20242","ENSMUST00000105692",960621,2165
"20243","ENSMUST00000033033",1040918.5,16070.5
"20244","ENSMUST00000129709",1017095.5,12598
"20245","ENSMUST00000174172",1078282,17628.5
"20246","ENSMUST00000023043",1113273,14247
"20247","ENSMUST00000110793",1199589.5,39913
"20248","ENSMUST00000047549",1080450,9557
"20249","ENSMUST00000050011",1143329,18357
"20250","ENSMUST00000112030",1019915,9432
"20251","ENSMUST00000076410",1085034.5,24541
"20252","ENSMUST00000003628",1117989,26731
"20253","ENSMUST00000057795",1042178.5,9964.5
"20254","ENSMUST00000099529",1168296,39913
"20255","ENSMUST00000162711",975749.5,1509
"20256","ENSMUST00000170308",951688,3013
"20257","ENSMUST00000105263",1085650.5,11922
"20258","ENSMUST00000168166",1126565.5,3013
"20259","ENSMUST00000169492",1127523,3728.5
"20260","ENSMUST00000113662",1022474,13038
"20261","ENSMUST00000067782",1023321.5,5278
"20262","ENSMUST00000161542",1066481.5,18974.5
"20263","ENSMUST00000103209",1101143.5,14961
"20264","ENSMUST00000060606",1049823,8509
"20265","ENSMUST00000165619",1027962.5,6411
"20266","ENSMUST00000099309",1043845.5,11865.5
"20267","ENSMUST00000106229",1107655,27091.5
"20268","ENSMUST00000118111",1328080,21202
"20269","ENSMUST00000034969",1038950,18016.5
"20270","ENSMUST00000096678",1098594.5,22055.5
"20271","ENSMUST00000163812",1081240,17283.5
"20272","ENSMUST00000106227",1107655,27031
"20273","ENSMUST00000112961",1094573.5,10144.5
"20274","ENSMUST00000163163",1040691,7765
"20275","ENSMUST00000033775",1056743,13504
"20276","ENSMUST00000047558",1081191.5,17186
"20277","ENSMUST00000175683",957165,2973
"20278","ENSMUST00000055006",1125782,16018
"20279","ENSMUST00000107384",1018586.5,13901
"20280","ENSMUST00000064476",1018527,11072.5
"20281","ENSMUST00000020408",1085650.5,13229.5
"20282","ENSMUST00000123196",1099775.5,17784
"20283","ENSMUST00000069035",971124.5,4439
"20284","ENSMUST00000114663",975002,7014
"20285","ENSMUST00000114664",1103164.5,7008
"20286","ENSMUST00000044038",1026134,13038
"20287","ENSMUST00000112682",1001146.5,9370
"20288","ENSMUST00000108240",1003435,9190.5
"20289","ENSMUST00000034370",1113091,32168
"20290","ENSMUST00000075896",1052316,8509
"20291","ENSMUST00000017751",1169151.5,18682.5
"20292","ENSMUST00000041683",1153716.5,16249
"20293","ENSMUST00000048493",1168686,39913
"20294","ENSMUST00000111787",1033729,12160.5
"20295","ENSMUST00000124020",1033214,7538
"20296","ENSMUST00000110393",970778.5,1424
"20297","ENSMUST00000108661",1292657,58310
"20298","ENSMUST00000159389",1066234,18296.5
"20299","ENSMUST00000114092",1002817.5,12846.5
"20300","ENSMUST00000108953",962037,2973
"20301","ENSMUST00000177211",962231,2973
"20302","ENSMUST00000050827",1042178.5,11349
"20303","ENSMUST00000112827",1011359.5,12480.5
"20304","ENSMUST00000031309",1055122,12497.5
"20305","ENSMUST00000106204",990794.5,9773.5
"20306","ENSMUST00000173824",1079415.5,16292
"20307","ENSMUST00000153062",968750.5,2654
"20308","ENSMUST00000135245",977793,3627
"20309","ENSMUST00000097333",1113157,25690
"20310","ENSMUST00000064035",1098224,21321.5
"20311","ENSMUST00000095779",981115.5,3485.5
"20312","ENSMUST00000100662",1028043.5,11220
"20313","ENSMUST00000100705",1007638.5,6245
"20314","ENSMUST00000162626",1005171.5,1005.5
"20315","ENSMUST00000100960",1142600.5,14487
"20316","ENSMUST00000031535",1124304.5,16631.5
"20317","ENSMUST00000117611",1049864.5,14659.5
"20318","ENSMUST00000066582",1161350.5,25528
"20319","ENSMUST00000028220",1037087,14584
"20320","ENSMUST00000113081",1026880.5,13531
"20321","ENSMUST00000003687",1103938,12254
"20322","ENSMUST00000028084",1082380.5,13604.5
"20323","ENSMUST00000021807",1063151,10380
"20324","ENSMUST00000106284",1061931,8252.5
"20325","ENSMUST00000017590",1061979.5,8477
"20326","ENSMUST00000117095",1049564.5,14659.5
"20327","ENSMUST00000112966",1094573.5,9711.5
"20328","ENSMUST00000034763",993197,5980
"20329","ENSMUST00000095726",1057542.5,12598
"20330","ENSMUST00000108703",1114039,13863
"20331","ENSMUST00000098977",1046504,9222.5
"20332","ENSMUST00000167624",981375,5702
"20333","ENSMUST00000034429",1080094,10052.5
"20334","ENSMUST00000167011",1020489.5,12427
"20335","ENSMUST00000160027",1078457.5,7626.5
"20336","ENSMUST00000105339",1040767.5,16809
"20337","ENSMUST00000102599",1038057.5,11886
"20338","ENSMUST00000071704",980879.5,1216.5
"20339","ENSMUST00000159514",1123896.5,5420
"20340","ENSMUST00000074963",1010361,10379
"20341","ENSMUST00000105341",1058807.5,16784
"20342","ENSMUST00000015797",1119192.5,15951
"20343","ENSMUST00000041364",1071367.5,24666.5
"20344","ENSMUST00000061721",1172398,12255.5
"20345","ENSMUST00000038379",1116542,12555.5
"20346","ENSMUST00000107865",1174687,14695.5
"20347","ENSMUST00000172443",965050,3834
"20348","ENSMUST00000070921",1026061,10486
"20349","ENSMUST00000002053",1041609,16527.5
"20350","ENSMUST00000052458",1053351,8640
"20351","ENSMUST00000095323",1074049.5,9536.5
"20352","ENSMUST00000118455",1042228.5,7882
"20353","ENSMUST00000032414",1094219.5,26825.5
"20354","ENSMUST00000103053",986184,6803.5
"20355","ENSMUST00000111367",1125762,31466
"20356","ENSMUST00000074616",1136651,12723
"20357","ENSMUST00000105687",1122467,18927
"20358","ENSMUST00000170735",985751.5,1899.5
"20359","ENSMUST00000138222",1030236.5,12006
"20360","ENSMUST00000092971",1293636,57561
"20361","ENSMUST00000108500",1116634,11179.5
"20362","ENSMUST00000050226",1069575,11992.5
"20363","ENSMUST00000165256",1030236.5,11971
"20364","ENSMUST00000117419",1098716,25182
"20365","ENSMUST00000106435",1169405.5,30147
"20366","ENSMUST00000042672",1049193.5,14865
"20367","ENSMUST00000121017",1051781.5,16865
"20368","ENSMUST00000053013",1047126,13155.5
"20369","ENSMUST00000062069",1082589.5,19003
"20370","ENSMUST00000112286",1009965,9771
"20371","ENSMUST00000161365",986336.5,7535.5
"20372","ENSMUST00000168706",1011359.5,10882
"20373","ENSMUST00000161610",1021807,10700
"20374","ENSMUST00000099192",1009638,11124.5
"20375","ENSMUST00000111083",1047379,11505.5
"20376","ENSMUST00000090397",1092842,11505.5
"20377","ENSMUST00000174199",1046558,15126.5
"20378","ENSMUST00000113080",1036729,14584
"20379","ENSMUST00000030117",1061322,15355.5
"20380","ENSMUST00000110842",987349,6418.5
"20381","ENSMUST00000055704",1049433.5,10775
"20382","ENSMUST00000086975",1068171.5,11240.5
"20383","ENSMUST00000163120",1025203.5,8809.5
"20384","ENSMUST00000176278",1025030,12427
"20385","ENSMUST00000094281",1127396,9093.5
"20386","ENSMUST00000087908",1133779,9087.5
"20387","ENSMUST00000044638",1127396,7689.5
"20388","ENSMUST00000165147",1682418,133443
"20389","ENSMUST00000029071",1056576,7929.5
"20390","ENSMUST00000077356",1051132.5,15393
"20391","ENSMUST00000030563",1019336.5,7851
"20392","ENSMUST00000024988",1196228.5,49841
"20393","ENSMUST00000114823",1090787.5,11946.5
"20394","ENSMUST00000029699",1098559,17409
"20395","ENSMUST00000110896",1010069,5457.5
"20396","ENSMUST00000023486",1185562.5,23415.5
"20397","ENSMUST00000099173",1068926,9590
"20398","ENSMUST00000164467",994921,3013
"20399","ENSMUST00000080249",1085326,13501
"20400","ENSMUST00000108873",986184,5917
"20401","ENSMUST00000113864",1070751.5,21478
"20402","ENSMUST00000031367",1078738.5,17985.5
"20403","ENSMUST00000025685",1077425.5,13387.5
"20404","ENSMUST00000107851",999529.5,6545.5
"20405","ENSMUST00000095550",1067008,6571
"20406","ENSMUST00000053434",1099672.5,15683.5
"20407","ENSMUST00000111920",1069258,8414.5
"20408","ENSMUST00000144255",1068016,4669
"20409","ENSMUST00000134659",999565,2609.5
"20410","ENSMUST00000115424",1106951.5,15951
"20411","ENSMUST00000154111",1057826,7956.5
"20412","ENSMUST00000169782",1072204,8693
"20413","ENSMUST00000113590",1111629,21827
"20414","ENSMUST00000118763",1161541.5,11170.5
"20415","ENSMUST00000161326",1167097,5285
"20416","ENSMUST00000049355",1146114,21286.5
"20417","ENSMUST00000120508",1045275.5,11146
"20418","ENSMUST00000126854",1142279.5,26958.5
"20419","ENSMUST00000063520",1121050.5,5266.5
"20420","ENSMUST00000117997",1090958.5,20377.5
"20421","ENSMUST00000006381",1098371.5,10173.5
"20422","ENSMUST00000100620",1034005.5,11229
"20423","ENSMUST00000034483",999985.5,4836.5
"20424","ENSMUST00000097504",1104835.5,8268.5
"20425","ENSMUST00000118566",1053411.5,6464
"20426","ENSMUST00000086787",1060002,12617.5
"20427","ENSMUST00000029550",1035906,6474.5
"20428","ENSMUST00000084424",1682469.5,133066.5
"20429","ENSMUST00000107849",999529.5,6200.5
"20430","ENSMUST00000130367",1102672,15683.5
"20431","ENSMUST00000039892",1076335,21250
"20432","ENSMUST00000111233",1098971.5,18719.5
"20433","ENSMUST00000078664",999229.5,6201.5
"20434","ENSMUST00000043848",1168886.5,39894.5
"20435","ENSMUST00000106277",1096634.5,15179.5
"20436","ENSMUST00000035158",1072586,20953.5
"20437","ENSMUST00000023109",1124492.5,25535
"20438","ENSMUST00000129223",1130852,26668.5
"20439","ENSMUST00000077340",1058781.5,19640
"20440","ENSMUST00000022227",1005861,9114.5
"20441","ENSMUST00000079987",1070751.5,21076
"20442","ENSMUST00000087212",1154687.5,13161
"20443","ENSMUST00000103133",1090118.5,10841
"20444","ENSMUST00000102720",1114112.5,21883
"20445","ENSMUST00000143682",1123357,20909.5
"20446","ENSMUST00000115163",1122467,21564
"20447","ENSMUST00000002839",1090628,18155.5
"20448","ENSMUST00000091020",1037073.5,10318
"20449","ENSMUST00000113077",1028873.5,12663
"20450","ENSMUST00000107847",1001518.5,5935
"20451","ENSMUST00000153832",1078690,8905
"20452","ENSMUST00000134661",1174009,8366.5
"20453","ENSMUST00000164891",1018359.5,6245
"20454","ENSMUST00000084117",1172477,23878
"20455","ENSMUST00000166171",1060966.5,9590
"20456","ENSMUST00000088787",1075612.5,19673.5
"20457","ENSMUST00000068958",1044040.5,7145
"20458","ENSMUST00000128775",1124094.5,26402
"20459","ENSMUST00000111105",1025079,14162
"20460","ENSMUST00000088046",988754.5,7607.5
"20461","ENSMUST00000020522",1131674.5,22990
"20462","ENSMUST00000025276",1054962.5,20244
"20463","ENSMUST00000170241",1001224.5,5596
"20464","ENSMUST00000089096",1057928,12056
"20465","ENSMUST00000152170",1024232.5,8318.5
"20466","ENSMUST00000107845",999128.5,5559
"20467","ENSMUST00000003681",1078111.5,12390
"20468","ENSMUST00000033540",1027437,5847.5
"20469","ENSMUST00000025077",1079859.5,17167.5
"20470","ENSMUST00000025078",1072622.5,13970
"20471","ENSMUST00000144164",1031480.5,3034
"20472","ENSMUST00000111085",1086028,11860
"20473","ENSMUST00000023465",1100492,25782.5
"20474","ENSMUST00000026499",1019354,7360
"20475","ENSMUST00000034430",1044739.5,11781.5
"20476","ENSMUST00000029549",1059279,6439.5
"20477","ENSMUST00000097837",1105481,19751.5
"20478","ENSMUST00000058213",1134097.5,11323.5
"20479","ENSMUST00000115441",1096611.5,10861.5
"20480","ENSMUST00000165726",1063045.5,15540.5
"20481","ENSMUST00000117301",1140958.5,26731
"20482","ENSMUST00000112600",1103933,23741.5
"20483","ENSMUST00000068449",1096870.5,6679
"20484","ENSMUST00000022585",1219873,9254.5
"20485","ENSMUST00000063542",1056338.5,4034
"20486","ENSMUST00000102827",1111270,6535.5
"20487","ENSMUST00000027853",1001246,4140
"20488","ENSMUST00000111084",1032315,11505.5
"20489","ENSMUST00000172431",1043080.5,4036.5
"20490","ENSMUST00000079855",1019024,5014
"20491","ENSMUST00000095151",1005844,10191.5
"20492","ENSMUST00000166012",1089875,3956
"20493","ENSMUST00000106572",1015246,10029.5
"20494","ENSMUST00000106280",1067877.5,16374.5
"20495","ENSMUST00000074357",1058781.5,18417.5
"20496","ENSMUST00000106517",1014673.5,3628.5
"20497","ENSMUST00000167153",1154667.5,14695.5
"20498","ENSMUST00000018792",1029529.5,6245
"20499","ENSMUST00000056159",1018984,7945.5
"20500","ENSMUST00000111560",1112707,9394
"20501","ENSMUST00000048678",1183439.5,22582
"20502","ENSMUST00000032865",1025098.5,12462.5
"20503","ENSMUST00000038275",1104060,13073.5
"20504","ENSMUST00000166121",1010241.5,7836
"20505","ENSMUST00000043286",1075459,20099.5
"20506","ENSMUST00000121674",1090110,20478
"20507","ENSMUST00000148301",988324.5,1211.5
"20508","ENSMUST00000020911",1109302.5,8136
"20509","ENSMUST00000136159",973070,3035.5
"20510","ENSMUST00000107131",997371.5,3407.5
"20511","ENSMUST00000030237",999066.5,4861.5
"20512","ENSMUST00000090614",1095215.5,13534
"20513","ENSMUST00000046719",1134038,8642
"20514","ENSMUST00000109193",1007073.5,6507.5
"20515","ENSMUST00000078800",1134574.5,8627.5
"20516","ENSMUST00000072125",1040136.5,12084.5
"20517","ENSMUST00000074127",1107334.5,14627
"20518","ENSMUST00000070873",1037050,10871.5
"20519","ENSMUST00000111329",1113085.5,13534
"20520","ENSMUST00000160319",1023992,8480.5
"20521","ENSMUST00000170107",1029887.5,13327.5
"20522","ENSMUST00000027185",1101481,12402
"20523","ENSMUST00000167530",1190393,12702
"20524","ENSMUST00000166487",1078943.5,10535.5
"20525","ENSMUST00000110695",988188.5,3754.5
"20526","ENSMUST00000121391",1190165.5,41155.5
"20527","ENSMUST00000034457",1245410,46374
"20528","ENSMUST00000062307",1022388,8252
"20529","ENSMUST00000167430",1051123,4501.5
"20530","ENSMUST00000090726",1083369,16050.5
"20531","ENSMUST00000170123",1051168.5,4501.5
"20532","ENSMUST00000172020",1076335,20556
"20533","ENSMUST00000119787",1101430.5,25782.5
"20534","ENSMUST00000022316",984888,3735
"20535","ENSMUST00000162851",983612,1438.5
"20536","ENSMUST00000088598",986334.5,5187.5
"20537","ENSMUST00000088594",986334.5,4396
"20538","ENSMUST00000122861",988469,2560
"20539","ENSMUST00000043964",1132783.5,27992.5
"20540","ENSMUST00000113086",1011094,9271.5
"20541","ENSMUST00000122309",1075540.5,17012
"20542","ENSMUST00000118204",1100520.5,18950
"20543","ENSMUST00000010804",1087788,22318
"20544","ENSMUST00000163838",1063425.5,18934
"20545","ENSMUST00000120150",1017288,9752.5
"20546","ENSMUST00000029476",1096818.5,6652
"20547","ENSMUST00000029929",1138213,26402
"20548","ENSMUST00000101166",1028865.5,4726
"20549","ENSMUST00000028595",1046556.5,15362
"20550","ENSMUST00000130778",1024590,1161
"20551","ENSMUST00000111331",1100341.5,14480
"20552","ENSMUST00000170749",1091533.5,18378
"20553","ENSMUST00000108053",1083798,14493
"20554","ENSMUST00000041048",1147996.5,7769.5
"20555","ENSMUST00000165208",1133947.5,33436
"20556","ENSMUST00000162460",1141324,8008
"20557","ENSMUST00000171158",1072437,8136
"20558","ENSMUST00000023869",1073922,5712
"20559","ENSMUST00000078547",1238898.5,9394
"20560","ENSMUST00000029402",1114645.5,17858
"20561","ENSMUST00000166716",1068040.5,18595
"20562","ENSMUST00000098244",1109966,8634
"20563","ENSMUST00000117632",1113463.5,8149.5
"20564","ENSMUST00000115426",1291251.5,15951
"20565","ENSMUST00000100729",1087045,5920.5
"20566","ENSMUST00000049675",1083394.5,13285.5
"20567","ENSMUST00000162950",1004445.5,3875.5
"20568","ENSMUST00000057801",1064905,13342.5
"20569","ENSMUST00000177145",1148409,14170
"20570","ENSMUST00000016338",1037253,9127.5
"20571","ENSMUST00000039059",1145843,22298.5
"20572","ENSMUST00000032818",1055746.5,8441
"20573","ENSMUST00000099820",1094507,9842
"20574","ENSMUST00000108051",1083798,14143.5
"20575","ENSMUST00000101056",1025924.5,9673.5
"20576","ENSMUST00000148811",995636.5,5230
"20577","ENSMUST00000100962",1184304,18419.5
"20578","ENSMUST00000121052",1093318,20029.5
"20579","ENSMUST00000114054",1010041.5,7152.5
"20580","ENSMUST00000164916",1014516.5,4185.5
"20581","ENSMUST00000032749",1087782.5,18882.5
"20582","ENSMUST00000148945",1157918,12451.5
"20583","ENSMUST00000002310",1025380,9363
"20584","ENSMUST00000088842",1022358,8657
"20585","ENSMUST00000030202",1075913,4545.5
"20586","ENSMUST00000145903",1107803.5,10957.5
"20587","ENSMUST00000135015",979415.5,1238
"20588","ENSMUST00000072396",1184304,17843.5
"20589","ENSMUST00000173930",1072165,5583
"20590","ENSMUST00000022087",1167567.5,20194.5
"20591","ENSMUST00000065928",1134610,9190.5
"20592","ENSMUST00000030069",1075294.5,9891.5
"20593","ENSMUST00000153745",1006441.5,4037.5
"20594","ENSMUST00000108306",994080.5,2464.5
"20595","ENSMUST00000021685",1090726.5,22895.5
"20596","ENSMUST00000034552",1005499,5180
"20597","ENSMUST00000117748",1099236,17784
"20598","ENSMUST00000022995",1062259.5,18040
"20599","ENSMUST00000165744",1061864,6449.5
"20600","ENSMUST00000170694",1058508.5,6305
"20601","ENSMUST00000164810",1087481.5,18882.5
"20602","ENSMUST00000037284",1116108.5,5210.5
"20603","ENSMUST00000106557",1213819.5,27210.5
"20604","ENSMUST00000043059",1125831,19546.5
"20605","ENSMUST00000099638",1116466,4126
"20606","ENSMUST00000043161",1157592,26967.5
"20607","ENSMUST00000089287",1084128.5,13779.5
"20608","ENSMUST00000163394",1046681.5,16789.5
"20609","ENSMUST00000171906",1064742.5,6093.5
"20610","ENSMUST00000023589",1074650.5,18776.5
"20611","ENSMUST00000003574",1047649.5,16409
"20612","ENSMUST00000020043",1088769,22024
"20613","ENSMUST00000165685",1060295.5,6063.5
"20614","ENSMUST00000165193",1060295.5,6374
"20615","ENSMUST00000021645",1066381.5,15075.5
"20616","ENSMUST00000109161",1013611.5,7849
"20617","ENSMUST00000034227",1057862,6084.5
"20618","ENSMUST00000050211",1083265,8278.5
"20619","ENSMUST00000042471",1148704.5,28195.5
"20620","ENSMUST00000025349",1073950.5,13774.5
"20621","ENSMUST00000036748",1094635.5,14044.5
"20622","ENSMUST00000161764",1106495,20296
"20623","ENSMUST00000108278",1054073.5,8441
"20624","ENSMUST00000160292",1074893.5,14118
"20625","ENSMUST00000164744",1087358.5,13389.5
"20626","ENSMUST00000164958",1102935.5,22528
"20627","ENSMUST00000013771",1036230.5,10128.5
"20628","ENSMUST00000031429",1097424.5,12145.5
"20629","ENSMUST00000115808",1132744,9162
"20630","ENSMUST00000114637",1035247.5,10091.5
"20631","ENSMUST00000021726",1054324,13557
"20632","ENSMUST00000102997",1133372.5,9164.5
"20633","ENSMUST00000065090",1412520,76927.5
"20634","ENSMUST00000139193",1012909.5,1815.5
"20635","ENSMUST00000138785",1056702,12646.5
"20636","ENSMUST00000163352",1014516.5,2969.5
"20637","ENSMUST00000120645",1029961,7945.5
"20638","ENSMUST00000112730",1099269,11381.5
"20639","ENSMUST00000175894",1095706,2297
"20640","ENSMUST00000021467",1091761.5,11399
"20641","ENSMUST00000150015",995017.5,3610.5
"20642","ENSMUST00000109699",1107002.5,22029
"20643","ENSMUST00000032142",1084128.5,12976
"20644","ENSMUST00000164139",1064067.5,4012.5
"20645","ENSMUST00000047715",1004596.5,3610.5
"20646","ENSMUST00000128923",1009453,1507.5
"20647","ENSMUST00000166339",1130212.5,25169
"20648","ENSMUST00000009679",1216120,13670.5
"20649","ENSMUST00000090474",1420500,76551.5
"20650","ENSMUST00000021286",1049359.5,3775.5
"20651","ENSMUST00000034527",1134917.5,17624
"20652","ENSMUST00000099821",1094112,9842
"20653","ENSMUST00000164411",1036854,12309.5
"20654","ENSMUST00000021991",1041614.5,12904.5
"20655","ENSMUST00000007340",1164031,31555.5
"20656","ENSMUST00000000188",1251313,8577.5
"20657","ENSMUST00000068042",1115682.5,16241.5
"20658","ENSMUST00000077457",1097028.5,11469.5
"20659","ENSMUST00000014218",1163796,15212
"20660","ENSMUST00000171474",1190106,15292.5
"20661","ENSMUST00000065291",1048389,8478.5
"20662","ENSMUST00000166165",1190106,5893.5
"20663","ENSMUST00000001825",1078904,9743
"20664","ENSMUST00000081554",1062976.5,11145
"20665","ENSMUST00000032842",1048747,7638
"20666","ENSMUST00000155195",1189367.5,17790
"20667","ENSMUST00000029923",1118470,26996
"20668","ENSMUST00000173158",1040187,4380.5
"20669","ENSMUST00000061831",1146231,12964.5
"20670","ENSMUST00000169681",1160962,15843
"20671","ENSMUST00000078635",1096877.5,15844
"20672","ENSMUST00000115498",1073950.5,13774.5
"20673","ENSMUST00000092937",1139931.5,14157.5
"20674","ENSMUST00000043172",1116879,13100
"20675","ENSMUST00000059975",1075449.5,4879
"20676","ENSMUST00000030323",1019282,6186.5
"20677","ENSMUST00000018577",1127570.5,21741.5
"20678","ENSMUST00000115765",1162549.5,25195.5
"20679","ENSMUST00000101617",1412520,76028.5
"20680","ENSMUST00000095349",1110847.5,8006
"20681","ENSMUST00000107855",1061552.5,2579.5
"20682","ENSMUST00000156492",1003126.5,4599
"20683","ENSMUST00000033331",1165393.5,6890.5
"20684","ENSMUST00000162827",1144240.5,18181
"20685","ENSMUST00000176485",1091093,20934.5
"20686","ENSMUST00000113696",1056980,6384
"20687","ENSMUST00000113695",1051694.5,6369.5
"20688","ENSMUST00000027103",1194866,21463.5
"20689","ENSMUST00000029769",1212558,7865
"20690","ENSMUST00000088010",1197750,25879.5
"20691","ENSMUST00000143693",1094307,6920.5
"20692","ENSMUST00000033871",1143639,9391
"20693","ENSMUST00000132293",1006337.5,1507.5
"20694","ENSMUST00000090472",1420500,75652.5
"20695","ENSMUST00000064027",1023916,6270
"20696","ENSMUST00000121491",1115065,6687.5
"20697","ENSMUST00000156105",1062628.5,2294
"20698","ENSMUST00000086701",1100751,11381.5
"20699","ENSMUST00000120083",1119139,20029.5
"20700","ENSMUST00000138445",1017354,938.5
"20701","ENSMUST00000059580",1108818.5,9768
"20702","ENSMUST00000037541",1054792,11264
"20703","ENSMUST00000172792",1173649,25971.5
"20704","ENSMUST00000031985",1124600.5,13481.5
"20705","ENSMUST00000114811",1031015.5,6696.5
"20706","ENSMUST00000028403",1238828,9464.5
"20707","ENSMUST00000109314",996118,2605
"20708","ENSMUST00000106757",1127570.5,21158.5
"20709","ENSMUST00000022786",1102171,14617
"20710","ENSMUST00000119543",1027521.5,9405.5
"20711","ENSMUST00000085017",1048747,6675.5
"20712","ENSMUST00000101049",1117291.5,23702.5
"20713","ENSMUST00000165357",1048937.5,4255.5
"20714","ENSMUST00000108697",1103984,23689
"20715","ENSMUST00000091813",1156842,12621
"20716","ENSMUST00000108279",1052342,7004
"20717","ENSMUST00000027384",1116185,17154
"20718","ENSMUST00000105721",1048799,11463
"20719","ENSMUST00000135166",1094954.5,6920.5
"20720","ENSMUST00000034164",1091361.5,10322.5
"20721","ENSMUST00000111380",1056281.5,10045.5
"20722","ENSMUST00000139954",1103869.5,3559.5
"20723","ENSMUST00000108383",1071329,10191.5
"20724","ENSMUST00000073837",1221022.5,14791.5
"20725","ENSMUST00000025427",1067823.5,11859
"20726","ENSMUST00000106760",1017997,4772.5
"20727","ENSMUST00000060188",1178827.5,5433.5
"20728","ENSMUST00000029047",1108064,9724
"20729","ENSMUST00000023741",1955267.5,142654
"20730","ENSMUST00000148852",1049832.5,9711.5
"20731","ENSMUST00000066558",1008086.5,3871.5
"20732","ENSMUST00000171024",1239065.5,16625.5
"20733","ENSMUST00000139294",1030854,2507.5
"20734","ENSMUST00000042944",1235587.5,43345
"20735","ENSMUST00000167029",1007768,3594
"20736","ENSMUST00000027615",1095404,20004.5
"20737","ENSMUST00000093503",1064855,6373
"20738","ENSMUST00000034591",1277592,15247.5
"20739","ENSMUST00000049648",1092246.5,19262.5
"20740","ENSMUST00000117061",1203659.5,12626.5
"20741","ENSMUST00000168025",1116028,18084
"20742","ENSMUST00000031422",1113865.5,16475.5
"20743","ENSMUST00000018491",1091729,15664
"20744","ENSMUST00000056458",1015484.5,5357.5
"20745","ENSMUST00000001507",1173195,15668.5
"20746","ENSMUST00000022230",1095755,4409
"20747","ENSMUST00000106318",1018553.5,5357.5
"20748","ENSMUST00000161458",1136574,18181
"20749","ENSMUST00000167168",1071687.5,10646.5
"20750","ENSMUST00000048382",1020570,5558
"20751","ENSMUST00000016553",1189043,11103
"20752","ENSMUST00000027151",1033040.5,5274.5
"20753","ENSMUST00000106964",1022933.5,4388.5
"20754","ENSMUST00000171713",1084589,3329
"20755","ENSMUST00000148162",1114071,2632
"20756","ENSMUST00000100784",1113433.5,10413
"20757","ENSMUST00000033755",1047905.5,8476.5
"20758","ENSMUST00000060478",1121852.5,19741
"20759","ENSMUST00000100786",1110400.5,12946
"20760","ENSMUST00000057224",1135809,25832
"20761","ENSMUST00000099301",1016928.5,1540.5
"20762","ENSMUST00000053043",1231063.5,17579.5
"20763","ENSMUST00000035960",1080047,10072
"20764","ENSMUST00000110071",1052504,10058.5
"20765","ENSMUST00000171744",1036390.5,6144
"20766","ENSMUST00000031038",1056976,7110.5
"20767","ENSMUST00000102679",1082131.5,11763.5
"20768","ENSMUST00000028369",1009671,3065
"20769","ENSMUST00000031588",1148255,15187.5
"20770","ENSMUST00000022993",1137613.5,8830
"20771","ENSMUST00000159596",1126209.5,3315
"20772","ENSMUST00000062264",1284633,5786.5
"20773","ENSMUST00000054440",1012498.5,3628.5
"20774","ENSMUST00000114638",1024630.5,7247
"20775","ENSMUST00000121083",1147342,28118.5
"20776","ENSMUST00000044833",1215748,33397.5
"20777","ENSMUST00000119305",1119307,19370
"20778","ENSMUST00000012028",1069131,6691
"20779","ENSMUST00000107704",1061172.5,8062
"20780","ENSMUST00000106963",1023525.5,4388.5
"20781","ENSMUST00000169222",1134905.5,22514
"20782","ENSMUST00000115011",1095656,11335.5
"20783","ENSMUST00000021410",1100997.5,14500.5
"20784","ENSMUST00000063690",1194558.5,10150.5
"20785","ENSMUST00000099223",1108064,8704.5
