ubiquitin-dependent ERAD pathway (GO:0030433),70,2,7.12,-,0.28,2.69E-02
regulation of spindle organization (GO:0090224),36,1,3.66,-,0.27,1.20E-01
regulation of striated muscle tissue development (GO:0016202),36,1,3.66,-,0.27,1.20E-01
chromosome condensation (GO:0030261),36,1,3.66,-,0.27,1.20E-01
cytoplasmic pattern recognition receptor signaling pathway (GO:0002753),36,1,3.66,-,0.27,1.20E-01
pyridine-containing compound metabolic process (GO:0072524),36,1,3.66,-,0.27,1.20E-01
regulation of muscle adaptation (GO:0043502),73,2,7.42,-,0.27,2.13E-02
negative regulation of calcium ion transmembrane transport (GO:1903170),37,1,3.76,-,0.27,1.10E-01
positive regulation of amine transport (GO:0051954),37,1,3.76,-,0.27,1.10E-01
neuron projection organization (GO:0106027),37,1,3.76,-,0.27,1.10E-01
regulation of striated muscle cell apoptotic process (GO:0010662),37,1,3.76,-,0.27,1.10E-01
regulation of muscle tissue development (GO:1901861),38,1,3.86,-,0.26,1.02E-01
positive regulation of viral genome replication (GO:0045070),38,1,3.86,-,0.26,1.02E-01
positive regulation of striated muscle cell differentiation (GO:0051155),38,1,3.86,-,0.26,1.02E-01
negative regulation of actin filament depolymerization (GO:0030835),38,1,3.86,-,0.26,1.02E-01
neuron maturation (GO:0042551),38,1,3.86,-,0.26,1.02E-01
regulation of necrotic cell death (GO:0010939),38,1,3.86,-,0.26,1.02E-01
virion assembly (GO:0019068),39,1,3.96,-,0.25,9.39E-02
regulation of myotube differentiation (GO:0010830),39,1,3.96,-,0.25,9.39E-02
secondary alcohol biosynthetic process (GO:1902653),40,1,4.07,-,0.25,8.66E-02
cholesterol biosynthetic process (GO:0006695),40,1,4.07,-,0.25,8.66E-02
response to exogenous dsRNA (GO:0043330),40,1,4.07,-,0.25,8.66E-02
phototransduction (GO:0007602),40,1,4.07,-,0.25,8.66E-02
inner mitochondrial membrane organization (GO:0007007),41,1,4.17,-,0.24,7.98E-02
negative regulation of type I interferon production (GO:0032480),41,1,4.17,-,0.24,7.98E-02
cellular modified amino acid biosynthetic process (GO:0042398),41,1,4.17,-,0.24,7.98E-02
regulation of viral entry into host cell (GO:0046596),41,1,4.17,-,0.24,7.98E-02
negative regulation of autophagy (GO:0010507),82,2,8.34,-,0.24,1.04E-02
regulation of epidermal growth factor receptor signaling pathway (GO:0042058),82,2,8.34,-,0.24,1.04E-02
neural tube closure (GO:0001843),87,2,8.84,-,0.23,6.96E-03
negative regulation of stress-activated MAPK cascade (GO:0032873),44,1,4.47,-,0.22,6.22E-02
negative regulation of stress-activated protein kinase signaling cascade (GO:0070303),44,1,4.47,-,0.22,6.22E-02
regulation of ERBB signaling pathway (GO:1901184),89,2,9.05,-,0.22,5.90E-03
sterol biosynthetic process (GO:0016126),45,1,4.57,-,0.22,5.72E-02
ventral spinal cord development (GO:0021517),46,1,4.68,-,0.21,5.26E-02
response to dsRNA (GO:0043331),46,1,4.68,-,0.21,5.26E-02
modulation by symbiont of entry into host (GO:0052372),48,1,4.88,-,0.2,4.45E-02
negative regulation of protein binding (GO:0032091),97,2,9.86,-,0.2,3.04E-03
positive regulation of nuclear division (GO:0051785),49,1,4.98,-,0.2,4.09E-02
regulation of actin filament depolymerization (GO:0030834),49,1,4.98,-,0.2,4.09E-02
negative regulation of lipid biosynthetic process (GO:0051055),50,1,5.08,-,0.2,3.75E-02
negative regulation of mitochondrion organization (GO:0010823),51,1,5.18,-,0.19,3.45E-02
cell differentiation in spinal cord (GO:0021515),55,1,5.59,-,0.18,2.44E-02
regulation of cholesterol metabolic process (GO:0090181),59,1,6,-,0.17,1.72E-02
excitatory postsynaptic potential (GO:0060079),61,1,6.2,-,0.16,1.45E-02
protein autoubiquitination (GO:0051865),61,1,6.2,-,0.16,1.45E-02
"chemical synaptic transmission, postsynaptic (GO:0099565)",66,1,6.71,-,0.15,9.30E-03
regulation of calcium-mediated signaling (GO:0050848),66,1,6.71,-,0.15,9.30E-03
negative regulation of chronic inflammatory response (GO:0002677),5,0,0.51,-, < 0.01,6.01E-01
protein hexamerization (GO:0034214),8,0,0.81,-, < 0.01,4.43E-01
quinolinate catabolic process (GO:0034213),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of T cell anergy (GO:0002669),4,0,0.41,-, < 0.01,6.66E-01
regulation of T cell anergy (GO:0002667),7,0,0.71,-, < 0.01,4.91E-01
positive regulation of B cell tolerance induction (GO:0002663),2,0,0.2,-, < 0.01,8.16E-01
regulation of B cell tolerance induction (GO:0002661),2,0,0.2,-, < 0.01,8.16E-01
positive regulation of peripheral tolerance induction (GO:0002660),2,0,0.2,-, < 0.01,8.16E-01
amyloid-beta formation (GO:0034205),8,0,0.81,-, < 0.01,4.43E-01
glycolipid translocation (GO:0034203),1,0,0.1,-, < 0.01,9.03E-01
response to oleic acid (GO:0034201),6,0,0.61,-, < 0.01,5.43E-01
regulation of peripheral tolerance induction (GO:0002658),2,0,0.2,-, < 0.01,8.16E-01
response to vitamin B1 (GO:0010266),2,0,0.2,-, < 0.01,8.16E-01
positive regulation of tolerance induction dependent upon immune response (GO:0002654),2,0,0.2,-, < 0.01,8.16E-01
regulation of tolerance induction dependent upon immune response (GO:0002652),3,0,0.3,-, < 0.01,7.37E-01
positive regulation of tolerance induction to self antigen (GO:0002651),1,0,0.1,-, < 0.01,9.03E-01
animal organ senescence (GO:0010260),3,0,0.3,-, < 0.01,7.37E-01
negative regulation of chromatin assembly or disassembly (GO:0045798),5,0,0.51,-, < 0.01,6.01E-01
positive regulation of intestinal cholesterol absorption (GO:0045797),3,0,0.3,-, < 0.01,7.37E-01
positive regulation of cell volume (GO:0045795),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of cell volume (GO:0045794),5,0,0.51,-, < 0.01,6.01E-01
positive regulation of cell size (GO:0045793),10,0,1.02,-, < 0.01,3.62E-01
negative regulation of cell size (GO:0045792),8,0,0.81,-, < 0.01,4.43E-01
regulation of tolerance induction to self antigen (GO:0002649),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of central tolerance induction (GO:0002648),1,0,0.1,-, < 0.01,9.03E-01
regulation of central tolerance induction (GO:0002646),1,0,0.1,-, < 0.01,9.03E-01
glucose mediated signaling pathway (GO:0010255),3,0,0.3,-, < 0.01,7.37E-01
negative regulation of tolerance induction (GO:0002644),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of immunoglobulin production (GO:0002638),14,0,1.42,-, < 0.01,2.41E-01
positive regulation of germinal center formation (GO:0002636),3,0,0.3,-, < 0.01,7.37E-01
negative regulation of germinal center formation (GO:0002635),2,0,0.2,-, < 0.01,8.16E-01
regulation of germinal center formation (GO:0002634),9,0,0.91,-, < 0.01,4.00E-01
negative regulation of T cell antigen processing and presentation (GO:0002626),1,0,0.1,-, < 0.01,9.03E-01
regulation of T cell antigen processing and presentation (GO:0002625),2,0,0.2,-, < 0.01,8.16E-01
regulation of B cell antigen processing and presentation (GO:0002622),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of asymmetric cell division (GO:0045769),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of cellular amino acid metabolic process (GO:0045763),3,0,0.3,-, < 0.01,7.37E-01
positive regulation of adenylate cyclase activity (GO:0045762),10,0,1.02,-, < 0.01,3.62E-01
response to UV-B (GO:0010224),16,0,1.63,-, < 0.01,1.96E-01
negative regulation of action potential (GO:0045759),6,0,0.61,-, < 0.01,5.43E-01
negative regulation of Toll signaling pathway (GO:0045751),1,0,0.1,-, < 0.01,9.03E-01
regulation of hexokinase activity (GO:1903299),9,0,0.91,-, < 0.01,4.00E-01
negative regulation of hypoxia-induced intrinsic apoptotic signaling pathway (GO:1903298),5,0,0.51,-, < 0.01,6.01E-01
regulation of hypoxia-induced intrinsic apoptotic signaling pathway (GO:1903297),5,0,0.51,-, < 0.01,6.01E-01
"positive regulation of glutamate secretion, neurotransmission (GO:1903296)",3,0,0.3,-, < 0.01,7.37E-01
"regulation of glutamate secretion, neurotransmission (GO:1903294)",3,0,0.3,-, < 0.01,7.37E-01
positive regulation of fibroblast growth factor receptor signaling pathway (GO:0045743),8,0,0.81,-, < 0.01,4.43E-01
protein localization to Golgi membrane (GO:1903292),2,0,0.2,-, < 0.01,8.16E-01
positive regulation of epidermal growth factor receptor signaling pathway (GO:0045742),35,0,3.56,-, < 0.01,2.84E-02
positive regulation of epidermal growth factor-activated receptor activity (GO:0045741),11,0,1.12,-, < 0.01,3.27E-01
arginine catabolic process to proline (GO:0019493),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of hydrogen peroxide catabolic process (GO:1903285),2,0,0.2,-, < 0.01,8.16E-01
positive regulation of glutathione peroxidase activity (GO:1903284),1,0,0.1,-, < 0.01,9.03E-01
regulation of glutathione peroxidase activity (GO:1903282),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of calcium:sodium antiporter activity (GO:1903280),1,0,0.1,-, < 0.01,9.03E-01
forebrain dorsal/ventral pattern formation (GO:0021798),7,0,0.71,-, < 0.01,4.91E-01
forebrain anterior/posterior pattern specification (GO:0021797),3,0,0.3,-, < 0.01,7.37E-01
chemorepulsion of branchiomotor axon (GO:0021793),1,0,0.1,-, < 0.01,9.03E-01
respiratory burst after phagocytosis (GO:0045728),2,0,0.2,-, < 0.01,8.16E-01
beta-alanine biosynthetic process (GO:0019483),2,0,0.2,-, < 0.01,8.16E-01
beta-alanine metabolic process (GO:0019482),4,0,0.41,-, < 0.01,6.66E-01
positive regulation of integrin biosynthetic process (GO:0045726),3,0,0.3,-, < 0.01,7.37E-01
"L-alanine catabolic process, by transamination (GO:0019481)",1,0,0.1,-, < 0.01,9.03E-01
positive regulation of glycogen biosynthetic process (GO:0045725),14,0,1.42,-, < 0.01,2.41E-01
positive regulation of cilium assembly (GO:0045724),18,0,1.83,-, < 0.01,1.60E-01
negative regulation of integrin biosynthetic process (GO:0045720),2,0,0.2,-, < 0.01,8.16E-01
ribosome localization (GO:0033750),14,0,1.42,-, < 0.01,2.41E-01
postganglionic parasympathetic fiber development (GO:0021784),2,0,0.2,-, < 0.01,8.16E-01
L-lysine catabolic process (GO:0019477),4,0,0.41,-, < 0.01,6.66E-01
glial cell fate specification (GO:0021780),5,0,0.51,-, < 0.01,6.01E-01
negative regulation of glycogen biosynthetic process (GO:0045719),7,0,0.71,-, < 0.01,4.91E-01
L-lysine catabolic process to acetyl-CoA (GO:0019474),4,0,0.41,-, < 0.01,6.66E-01
negative regulation of fatty acid biosynthetic process (GO:0045717),15,0,1.52,-, < 0.01,2.17E-01
positive regulation of tumor necrosis factor-mediated signaling pathway (GO:1903265),8,0,0.81,-, < 0.01,4.43E-01
4-hydroxyproline metabolic process (GO:0019471),3,0,0.3,-, < 0.01,7.37E-01
4-hydroxyproline catabolic process (GO:0019470),3,0,0.3,-, < 0.01,7.37E-01
oligodendrocyte cell fate commitment (GO:0021779),5,0,0.51,-, < 0.01,6.01E-01
oligodendrocyte cell fate specification (GO:0021778),5,0,0.51,-, < 0.01,6.01E-01
smoothened signaling pathway involved in spinal cord motor neuron cell fate specification (GO:0021776),2,0,0.2,-, < 0.01,8.16E-01
smoothened signaling pathway involved in ventral spinal cord interneuron specification (GO:0021775),2,0,0.2,-, < 0.01,8.16E-01
striatal medium spiny neuron differentiation (GO:0021773),4,0,0.41,-, < 0.01,6.66E-01
lateral geniculate nucleus development (GO:0021771),1,0,0.1,-, < 0.01,9.03E-01
exon-exon junction complex disassembly (GO:1903259),1,0,0.1,-, < 0.01,9.03E-01
ectoderm and mesoderm interaction (GO:0007499),1,0,0.1,-, < 0.01,9.03E-01
multi-ciliated epithelial cell differentiation (GO:1903251),8,0,0.81,-, < 0.01,4.43E-01
visceral mesoderm-endoderm interaction involved in midgut development (GO:0007495),1,0,0.1,-, < 0.01,9.03E-01
endodermal cell fate determination (GO:0007493),2,0,0.2,-, < 0.01,8.16E-01
orbitofrontal cortex development (GO:0021769),4,0,0.41,-, < 0.01,6.66E-01
nucleus accumbens development (GO:0021768),1,0,0.1,-, < 0.01,9.03E-01
mammillary body development (GO:0021767),2,0,0.2,-, < 0.01,8.16E-01
amygdala development (GO:0021764),5,0,0.51,-, < 0.01,6.01E-01
negative regulation of citrulline biosynthetic process (GO:1903249),1,0,0.1,-, < 0.01,9.03E-01
regulation of citrulline biosynthetic process (GO:1903248),1,0,0.1,-, < 0.01,9.03E-01
L-cysteine catabolic process to taurine (GO:0019452),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of cardiac muscle hypertrophy in response to stress (GO:1903244),2,0,0.2,-, < 0.01,8.16E-01
negative regulation of cardiac muscle hypertrophy in response to stress (GO:1903243),5,0,0.51,-, < 0.01,6.01E-01
regulation of cardiac muscle hypertrophy in response to stress (GO:1903242),8,0,0.81,-, < 0.01,4.43E-01
U2-type prespliceosome assembly (GO:1903241),3,0,0.3,-, < 0.01,7.37E-01
globus pallidus development (GO:0021759),4,0,0.41,-, < 0.01,6.66E-01
putamen development (GO:0021758),1,0,0.1,-, < 0.01,9.03E-01
caudate nucleus development (GO:0021757),1,0,0.1,-, < 0.01,9.03E-01
pronephric duct morphogenesis (GO:0039023),1,0,0.1,-, < 0.01,9.03E-01
striatum development (GO:0021756),19,0,1.93,-, < 0.01,1.45E-01
pronephric duct development (GO:0039022),1,0,0.1,-, < 0.01,9.03E-01
facial nucleus development (GO:0021754),1,0,0.1,-, < 0.01,9.03E-01
L-cysteine catabolic process to hypotaurine (GO:0019449),1,0,0.1,-, < 0.01,9.03E-01
L-cysteine catabolic process (GO:0019448),4,0,0.41,-, < 0.01,6.66E-01
vestibular nucleus development (GO:0021750),2,0,0.2,-, < 0.01,8.16E-01
tryptophan catabolic process to acetyl-CoA (GO:0019442),2,0,0.2,-, < 0.01,8.16E-01
positive regulation of calcium ion-dependent exocytosis of neurotransmitter (GO:1903235),1,0,0.1,-, < 0.01,9.03E-01
tryptophan catabolic process to kynurenine (GO:0019441),5,0,0.51,-, < 0.01,6.01E-01
regulation of calcium ion-dependent exocytosis of neurotransmitter (GO:1903233),3,0,0.3,-, < 0.01,7.37E-01
melanosome assembly (GO:1903232),4,0,0.41,-, < 0.01,6.66E-01
pattern specification involved in pronephros development (GO:0039017),2,0,0.2,-, < 0.01,8.16E-01
cochlear nucleus development (GO:0021747),3,0,0.3,-, < 0.01,7.37E-01
principal sensory nucleus of trigeminal nerve development (GO:0021740),2,0,0.2,-, < 0.01,8.16E-01
mesenchymal stem cell differentiation (GO:0072497),3,0,0.3,-, < 0.01,7.37E-01
negative regulation of endodermal cell differentiation (GO:1903225),3,0,0.3,-, < 0.01,7.37E-01
regulation of endodermal cell differentiation (GO:1903224),4,0,0.41,-, < 0.01,6.66E-01
removal of superoxide radicals (GO:0019430),13,0,1.32,-, < 0.01,2.67E-01
positive regulation of oxidative stress-induced neuron death (GO:1903223),7,0,0.71,-, < 0.01,4.91E-01
regulation of rhodopsin gene expression (GO:0007468),4,0,0.41,-, < 0.01,6.66E-01
DNA integration (GO:0015074),8,0,0.81,-, < 0.01,4.43E-01
pronephric nephron tubule morphogenesis (GO:0039008),1,0,0.1,-, < 0.01,9.03E-01
pronephric nephron morphogenesis (GO:0039007),1,0,0.1,-, < 0.01,9.03E-01
pronephric field specification (GO:0039003),2,0,0.2,-, < 0.01,8.16E-01
midbrain-hindbrain boundary maturation (GO:0021732),1,0,0.1,-, < 0.01,9.03E-01
acetyl-CoA biosynthetic process from acetate (GO:0019427),2,0,0.2,-, < 0.01,8.16E-01
trigeminal sensory nucleus development (GO:0021730),2,0,0.2,-, < 0.01,8.16E-01
negative regulation of protein processing involved in protein targeting to mitochondrion (GO:1903217),2,0,0.2,-, < 0.01,8.16E-01
regulation of protein processing involved in protein targeting to mitochondrion (GO:1903216),2,0,0.2,-, < 0.01,8.16E-01
positive regulation of the force of heart contraction by chemical signal (GO:0003099),3,0,0.3,-, < 0.01,7.37E-01
pressure natriuresis (GO:0003095),3,0,0.3,-, < 0.01,7.37E-01
regulation of glomerular filtration (GO:0003093),11,0,1.12,-, < 0.01,3.27E-01
superior olivary nucleus maturation (GO:0021722),2,0,0.2,-, < 0.01,8.16E-01
sulfur oxidation (GO:0019417),2,0,0.2,-, < 0.01,8.16E-01
acetate biosynthetic process (GO:0019413),2,0,0.2,-, < 0.01,8.16E-01
negative regulation of renal output by angiotensin (GO:0003083),1,0,0.1,-, < 0.01,9.03E-01
superior olivary nucleus development (GO:0021718),2,0,0.2,-, < 0.01,8.16E-01
dolichol biosynthetic process (GO:0019408),2,0,0.2,-, < 0.01,8.16E-01
negative regulation of behavioral fear response (GO:2000986),1,0,0.1,-, < 0.01,9.03E-01
hexitol catabolic process (GO:0019407),1,0,0.1,-, < 0.01,9.03E-01
hexitol biosynthetic process (GO:0019406),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of ATP citrate synthase activity (GO:2000984),1,0,0.1,-, < 0.01,9.03E-01
alditol catabolic process (GO:0019405),6,0,0.61,-, < 0.01,5.43E-01
regulation of ATP citrate synthase activity (GO:2000983),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of inner ear receptor cell differentiation (GO:2000982),1,0,0.1,-, < 0.01,9.03E-01
galactitol metabolic process (GO:0019402),1,0,0.1,-, < 0.01,9.03E-01
ectodermal digestive tract development (GO:0007439),2,0,0.2,-, < 0.01,8.16E-01
lung induction (GO:0060492),3,0,0.3,-, < 0.01,7.37E-01
lateral sprouting involved in lung morphogenesis (GO:0060490),1,0,0.1,-, < 0.01,9.03E-01
renal control of peripheral vascular resistance involved in regulation of systemic arterial blood pressure (GO:0003072),5,0,0.51,-, < 0.01,6.01E-01
regulation of systemic arterial blood pressure by neurotransmitter (GO:0003070),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of forebrain neuron differentiation (GO:2000979),1,0,0.1,-, < 0.01,9.03E-01
locus ceruleus development (GO:0021703),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of detection of glucose (GO:2000971),1,0,0.1,-, < 0.01,9.03E-01
regulation of detection of glucose (GO:2000970),1,0,0.1,-, < 0.01,9.03E-01
planar dichotomous subdivision of terminal units involved in lung branching morphogenesis (GO:0060489),1,0,0.1,-, < 0.01,9.03E-01
orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis (GO:0060488),1,0,0.1,-, < 0.01,9.03E-01
club cell differentiation (GO:0060486),4,0,0.41,-, < 0.01,6.66E-01
lobar bronchus development (GO:0060482),5,0,0.51,-, < 0.01,6.01E-01
lobar bronchus epithelium development (GO:0060481),4,0,0.41,-, < 0.01,6.66E-01
acetylcholine-mediated vasodilation involved in regulation of systemic arterial blood pressure (GO:0003069),1,0,0.1,-, < 0.01,9.03E-01
lung goblet cell differentiation (GO:0060480),3,0,0.3,-, < 0.01,7.37E-01
regulation of systemic arterial blood pressure by acetylcholine (GO:0003068),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of heart rate by epinephrine (GO:0003065),1,0,0.1,-, < 0.01,9.03E-01
regulation of heart rate by hormone (GO:0003064),2,0,0.2,-, < 0.01,8.16E-01
protein deglutathionylation (GO:0080058),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of flagellated sperm motility involved in capacitation (GO:0060474),3,0,0.3,-, < 0.01,7.37E-01
axon target recognition (GO:0007412),4,0,0.41,-, < 0.01,6.66E-01
hormonal regulation of the force of heart contraction (GO:0003058),1,0,0.1,-, < 0.01,9.03E-01
regulation of the force of heart contraction by chemical signal (GO:0003057),6,0,0.61,-, < 0.01,5.43E-01
regulation of vascular associated smooth muscle contraction (GO:0003056),8,0,0.81,-, < 0.01,4.43E-01
regulation of systemic arterial blood pressure by atrial natriuretic peptide (GO:0003050),2,0,0.2,-, < 0.01,8.16E-01
signal transduction involved in mitotic G2 DNA damage checkpoint (GO:0072434),1,0,0.1,-, < 0.01,9.03E-01
response to G1 DNA damage checkpoint signaling (GO:0072432),1,0,0.1,-, < 0.01,9.03E-01
activation of meiosis involved in egg activation (GO:0060466),1,0,0.1,-, < 0.01,9.03E-01
"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process (GO:0015014)",8,0,0.81,-, < 0.01,4.43E-01
pharynx development (GO:0060465),3,0,0.3,-, < 0.01,7.37E-01
glial cell fate determination (GO:0007403),1,0,0.1,-, < 0.01,9.03E-01
right lung morphogenesis (GO:0060461),1,0,0.1,-, < 0.01,9.03E-01
neuroblast fate determination (GO:0007400),1,0,0.1,-, < 0.01,9.03E-01
response to intra-S DNA damage checkpoint signaling (GO:0072429),2,0,0.2,-, < 0.01,8.16E-01
signal transduction involved in G2 DNA damage checkpoint (GO:0072425),10,0,1.02,-, < 0.01,3.62E-01
response to nitrite (GO:0080033),1,0,0.1,-, < 0.01,9.03E-01
response to DNA damage checkpoint signaling (GO:0072423),5,0,0.51,-, < 0.01,6.01E-01
detection of DNA damage stimulus involved in DNA damage checkpoint (GO:0072421),1,0,0.1,-, < 0.01,9.03E-01
somatic sex determination (GO:0018993),2,0,0.2,-, < 0.01,8.16E-01
negative regulation of gastric acid secretion (GO:0060455),5,0,0.51,-, < 0.01,6.01E-01
germ-line sex determination (GO:0018992),2,0,0.2,-, < 0.01,8.16E-01
positive regulation of gastric acid secretion (GO:0060454),2,0,0.2,-, < 0.01,8.16E-01
regulation of gastric acid secretion (GO:0060453),9,0,0.91,-, < 0.01,4.00E-01
positive regulation of hindgut contraction (GO:0060450),1,0,0.1,-, < 0.01,9.03E-01
D-gluconate catabolic process (GO:0046177),2,0,0.2,-, < 0.01,8.16E-01
aldonic acid catabolic process (GO:0046176),2,0,0.2,-, < 0.01,8.16E-01
polyol catabolic process (GO:0046174),24,0,2.44,-, < 0.01,8.70E-02
response to mitotic cell cycle checkpoint signaling (GO:0072414),1,0,0.1,-, < 0.01,9.03E-01
dichotomous subdivision of terminal units involved in lung branching (GO:0060448),2,0,0.2,-, < 0.01,8.16E-01
mitochondrial large ribosomal subunit assembly (GO:1902775),3,0,0.3,-, < 0.01,7.37E-01
late endosome to lysosome transport (GO:1902774),3,0,0.3,-, < 0.01,7.37E-01
detection of hypoxic conditions in blood by carotid body chemoreceptor signaling (GO:0003029),1,0,0.1,-, < 0.01,9.03E-01
trachea formation (GO:0060440),6,0,0.61,-, < 0.01,5.43E-01
positive regulation of choline O-acetyltransferase activity (GO:1902771),1,0,0.1,-, < 0.01,9.03E-01
regulation of systemic arterial blood pressure by carotid body chemoreceptor signaling (GO:0003027),1,0,0.1,-, < 0.01,9.03E-01
regulation of systemic arterial blood pressure by aortic arch baroreceptor feedback (GO:0003026),1,0,0.1,-, < 0.01,9.03E-01
regulation of systemic arterial blood pressure by baroreceptor feedback (GO:0003025),3,0,0.3,-, < 0.01,7.37E-01
glycerol-3-phosphate catabolic process (GO:0046168),2,0,0.2,-, < 0.01,8.16E-01
glycerol-3-phosphate biosynthetic process (GO:0046167),3,0,0.3,-, < 0.01,7.37E-01
heme a metabolic process (GO:0046160),2,0,0.2,-, < 0.01,8.16E-01
activation of protein kinase A activity (GO:0034199),18,0,1.83,-, < 0.01,1.60E-01
response to DNA integrity checkpoint signaling (GO:0072402),5,0,0.51,-, < 0.01,6.01E-01
trichloroethylene metabolic process (GO:0018979),1,0,0.1,-, < 0.01,9.03E-01
triglyceride transport (GO:0034197),4,0,0.41,-, < 0.01,6.66E-01
acylglycerol transport (GO:0034196),4,0,0.41,-, < 0.01,6.66E-01
regulation of choline O-acetyltransferase activity (GO:1902769),1,0,0.1,-, < 0.01,9.03E-01
isoprenoid biosynthetic process via mevalonate (GO:1902767),2,0,0.2,-, < 0.01,8.16E-01
skeletal muscle satellite cell migration (GO:1902766),2,0,0.2,-, < 0.01,8.16E-01
bronchus morphogenesis (GO:0060434),2,0,0.2,-, < 0.01,8.16E-01
bronchus development (GO:0060433),10,0,1.02,-, < 0.01,3.62E-01
primary lung bud formation (GO:0060431),1,0,0.1,-, < 0.01,9.03E-01
lymph circulation (GO:0003017),2,0,0.2,-, < 0.01,8.16E-01
involuntary skeletal muscle contraction (GO:0003011),3,0,0.3,-, < 0.01,7.37E-01
voluntary skeletal muscle contraction (GO:0003010),2,0,0.2,-, < 0.01,8.16E-01
positive regulation of sterol import (GO:2000911),1,0,0.1,-, < 0.01,9.03E-01
thiocyanate metabolic process (GO:0018969),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of maintenance of mitotic sister chromatid cohesion (GO:0034184),4,0,0.41,-, < 0.01,6.66E-01
negative regulation of maintenance of mitotic sister chromatid cohesion (GO:0034183),2,0,0.2,-, < 0.01,8.16E-01
lung connective tissue development (GO:0060427),1,0,0.1,-, < 0.01,9.03E-01
propylene metabolic process (GO:0018964),1,0,0.1,-, < 0.01,9.03E-01
regulation of maintenance of mitotic sister chromatid cohesion (GO:0034182),6,0,0.61,-, < 0.01,5.43E-01
lung vasculature development (GO:0060426),6,0,0.61,-, < 0.01,5.43E-01
phthalate metabolic process (GO:0018963),2,0,0.2,-, < 0.01,8.16E-01
4-nitrophenol metabolic process (GO:0018960),1,0,0.1,-, < 0.01,9.03E-01
cellular response to nitrogen starvation (GO:0006995),11,0,1.12,-, < 0.01,3.27E-01
response to sterol depletion (GO:0006991),11,0,1.12,-, < 0.01,3.27E-01
negative regulation of lens fiber cell differentiation (GO:1902747),5,0,0.51,-, < 0.01,6.01E-01
imidazole-containing compound catabolic process (GO:0052805),6,0,0.61,-, < 0.01,5.43E-01
aorta smooth muscle tissue morphogenesis (GO:0060414),3,0,0.3,-, < 0.01,7.37E-01
negative regulation of lamellipodium organization (GO:1902744),5,0,0.51,-, < 0.01,6.01E-01
imidazole-containing compound metabolic process (GO:0052803),12,0,1.22,-, < 0.01,2.95E-01
apoptotic process involved in development (GO:1902742),24,0,2.44,-, < 0.01,8.70E-02
response to lipid hydroperoxide (GO:0006982),3,0,0.3,-, < 0.01,7.37E-01
negative regulation of vitamin metabolic process (GO:0046137),6,0,0.61,-, < 0.01,5.43E-01
pyrimidine ribonucleoside catabolic process (GO:0046133),13,0,1.32,-, < 0.01,2.67E-01
pyrimidine ribonucleoside metabolic process (GO:0046131),13,0,1.32,-, < 0.01,2.67E-01
toll-like receptor 10 signaling pathway (GO:0034166),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of toll-like receptor 9 signaling pathway (GO:0034165),5,0,0.51,-, < 0.01,6.01E-01
negative regulation of toll-like receptor 9 signaling pathway (GO:0034164),4,0,0.41,-, < 0.01,6.66E-01
regulation of acetylcholine metabolic process (GO:0060408),1,0,0.1,-, < 0.01,9.03E-01
regulation of toll-like receptor 9 signaling pathway (GO:0034163),11,0,1.12,-, < 0.01,3.27E-01
negative regulation of penile erection (GO:0060407),1,0,0.1,-, < 0.01,9.03E-01
positive regulation of toll-like receptor 8 signaling pathway (GO:0034161),3,0,0.3,-, < 0.01,7.37E-01
axonemal microtubule depolymerization (GO:0060404),1,0,0.1,-, < 0.01,9.03E-01
negative regulation of growth hormone receptor signaling pathway (GO:0060400),2,0,0.2,-, < 0.01,8.16E-01
positive regulation of proteoglycan biosynthetic process (GO:1902730),4,0,0.41,-, < 0.01,6.66E-01
pyrimidine deoxyribonucleoside catabolic process (GO:0046127),1,0,0.1,-, < 0.01,9.03E-01
pyrimidine deoxyribonucleoside biosynthetic process (GO:0046126),2,0,0.2,-, < 0.01,8.16E-01
pyrimidine deoxyribonucleoside metabolic process (GO:0046125),5,0,0.51,-, < 0.01,6.01E-01
purine deoxyribonucleoside catabolic process (GO:0046124),1,0,0.1,-, < 0.01,9.03E-01
purine deoxyribonucleoside metabolic process (GO:0046122),2,0,0.2,-, < 0.01,8.16E-01
deoxyribonucleoside catabolic process (GO:0046121),3,0,0.3,-, < 0.01,7.37E-01
deoxyribonucleoside biosynthetic process (GO:0046120),2,0,0.2,-, < 0.01,8.16E-01
